target_id	length	eff_length	est_counts	tpm
LOC_Os02g28620.1	5550	5351	0	0
LOC_Os02g28630.1	2955	2756	0	0
LOC_Os02g28640.1	462	263	0	0
LOC_Os02g28650.1	2841	2642	0	0
LOC_Os02g28660.1	1095	896	0	0
LOC_Os02g28670.1	243	54.253	0	0
LOC_Os02g28680.1	1269	1070	2	0.622062
LOC_Os02g28690.1	336	137.047	0	0
LOC_Os02g28700.1	171	24.0032	0	0
LOC_Os02g28720.1	1880	1681	212	41.9716
LOC_Os02g28730.1	570	371	0	0
LOC_Os02g28750.1	285	87.6516	0	0
LOC_Os02g28760.1	264	69.5938	0	0
LOC_Os02g28770.1	1473	1274	0	0
LOC_Os02g28780.1	3483	3284	0	0
LOC_Os02g28790.1	579	380	0	0
LOC_Os02g28800.1	258	64.9	0	0
LOC_Os02g28810.1	717	518	343	220.37
LOC_Os02g28820.1	1379	1180	11	3.1024
LOC_Os02g28830.1	2495	2296	643	93.2022
LOC_Os02g28840.1	453	254	0	0
LOC_Os02g28850.1	3517	3318	0	0
LOC_Os02g28860.1	549	350	0	0
LOC_Os02g28870.1	2135	1936	0	0
LOC_Os02g28880.1	225	43.6444	0	0
LOC_Os02g28890.1	459	260	0	0
LOC_Os02g28900.1	1841	1642	20	4.05363
LOC_Os02g28910.1	486	287	0	0
LOC_Os02g28920.1	528	329	0	0
LOC_Os02g28930.1	441	242	0	0
LOC_Os02g28940.1	933	734	0	0
LOC_Os02g28950.1	1794	1595	0	0
LOC_Os02g28960.1	1437	1238	1	0.268823
LOC_Os02g28970.1	2023	1824	0	0
LOC_Os02g28970.2	1986	1787	0	0
LOC_Os02g28980.1	2427	2228	660	98.5862
LOC_Os02g28990.1	579	380	0	0
LOC_Os02g29000.1	651	452	0	0
LOC_Os02g29010.1	1566	1367	0	0
LOC_Os02g29020.1	672	473	0	0
LOC_Os02g29030.1	5010	4811	0	0
LOC_Os02g29040.1	1636	1437	0	0
LOC_Os02g29040.2	1597	1398	1	0.238056
LOC_Os02g29050.1	1695	1496	0	0
LOC_Os02g29060.1	750	551	0	0
LOC_Os02g29070.1	837	638	0	0
LOC_Os02g29080.1	543	344	0	0
LOC_Os02g29090.1	1584	1385	0	0
LOC_Os02g29110.1	498	299	0	0
LOC_Os02g29120.1	342	143.028	0	0
LOC_Os02g29130.1	1457	1258	0	0
LOC_Os02g29130.2	1451	1252	0	0
LOC_Os02g29140.1	1779	1580	4.0202	0.846794
LOC_Os02g29150.2	2777	2578	5.47544	0.706844
LOC_Os02g29150.1	2218	2019	1.52456	0.251301
LOC_Os02g29160.1	1955	1756	1	0.189523
LOC_Os02g29170.1	639	440	2.06289	1.56031
LOC_Os02g29180.1	519	320	0	0
LOC_Os02g29190.1	1395	1196	4	1.11305
LOC_Os02g29200.1	441	242	0	0
LOC_Os02g29210.1	1674	1475	0	0
LOC_Os02g29210.2	1600	1401	7.68967	1.82666
LOC_Os02g29210.3	2226	2027	2.56011	0.420332
LOC_Os02g29210.4	1603	1404	0.750215	0.17783
LOC_Os02g29220.1	798	599	20	11.112
LOC_Os02g29230.1	4911	4712	0	0
LOC_Os02g29240.1	285	87.6516	0	0
LOC_Os02g29250.1	705	506	0	0
LOC_Os02g29260.1	4125	3926	0	0
LOC_Os02g29270.1	1089	890	0	0
LOC_Os02g29280.1	1635	1436	0	0
LOC_Os02g29290.1	594	395	2	1.68508
LOC_Os02g29300.1	2073	1874	69	12.2537
LOC_Os02g29310.1	423	224	0	0
LOC_Os02g29320.1	934	735	89	40.2986
LOC_Os02g29330.1	2979	2780	0	0
LOC_Os02g29340.1	1872	1673	69	13.7259
LOC_Os02g29350.1	321	122.158	0	0
LOC_Os02g29370.1	1161	962	42	14.5299
LOC_Os02g29380.1	3992	3793	176	15.4425
LOC_Os02g29390.1	303	104.564	0	0
LOC_Os02g29400.1	670	471	64	45.2216
LOC_Os02g29410.1	2799	2600	5	0.640006
LOC_Os02g29430.1	291	93.1789	0	0
LOC_Os02g29440.1	315	116.247	0	0
LOC_Os02g29450.1	462	263	0	0
LOC_Os02g29464.1	4549	4350	140	10.7109
LOC_Os02g29480.1	2123	1924	155	26.8111
LOC_Os02g29490.1	258	64.9	0	0
LOC_Os02g29500.1	1233	1034	55	17.7023
LOC_Os02g29510.3	2101	1902	22.3006	3.90206
LOC_Os02g29510.2	1241	1042	37.6994	12.0407
LOC_Os02g29520.1	339	140.036	0	0
LOC_Os02g29530.1	2049	1850	124	22.3068
LOC_Os02g29540.1	402	203	0	0
LOC_Os02g29550.2	1264	1065	508.178	158.801
LOC_Os02g29550.1	2702	2503	185.403	24.6515
LOC_Os02g29550.3	1710	1511	2.41891	0.532774
LOC_Os02g29570.1	2124	1925	0	0
LOC_Os02g29580.1	468	269	0	0
LOC_Os02g29590.1	1285	1086	1	0.306448
LOC_Os02g29600.1	1104	905	0	0
LOC_Os02g29610.1	498	299	0	0
LOC_Os02g29620.1	546	347	0	0
LOC_Os02g29630.1	3282	3083	0	0
LOC_Os02g29640.1	1956	1757	3	0.568246
LOC_Os02g29650.1	471	272	0	0
LOC_Os02g29660.1	1764	1565	0	0
LOC_Os02g29670.1	2253	2054	0	0
LOC_Os02g29680.1	1935	1736	0	0
LOC_Os02g29690.1	522	323	0	0
LOC_Os02g29700.1	429	230	2	2.89394
LOC_Os02g29710.1	231	46.9179	0	0
LOC_Os02g29720.1	1275	1076	0	0
LOC_Os02g29730.1	3546	3347	0	0
LOC_Os02g29740.1	1920	1721	0	0
LOC_Os02g29750.1	687	488	0	0
LOC_Os02g29760.1	4224	4025	0	0
LOC_Os02g29770.1	1938	1739	0	0
LOC_Os02g29774.2	423	224	15.0301	22.3306
LOC_Os02g29774.1	450	251	17.9699	23.8264
LOC_Os02g29780.1	2880	2681	0	0
LOC_Os02g29790.1	915	716	0	0
LOC_Os02g29800.1	318	119.198	0	0
LOC_Os02g29820.1	930	731	0	0
LOC_Os02g29830.1	1359	1160	0	0
LOC_Os02g29840.1	831	632	0	0
LOC_Os02g29850.1	1137	938	0	0
LOC_Os02g29860.1	213	37.8471	11	96.7269
LOC_Os02g29870.1	2284	2085	49	7.82127
LOC_Os02g29880.1	969	770	0	0
LOC_Os02g29890.1	3063	2864	124	14.4091
LOC_Os02g29900.1	357	158.007	0	0
LOC_Os02g29910.1	240	52.3196	0	0
LOC_Os02g29920.1	825	626	0	0
LOC_Os02g29930.1	1341	1142	0	0
LOC_Os02g29940.1	642	443	0	0
LOC_Os02g29950.1	2310	2111	0	0
LOC_Os02g29960.1	1851	1652	153	30.8226
LOC_Os02g29970.1	435	236	0	0
LOC_Os02g29980.1	823	624	0	0
LOC_Os02g29990.1	189	28.8876	0	0
LOC_Os02g30000.1	1053	854	0	0
LOC_Os02g30010.1	402	203	0	0
LOC_Os02g30020.1	1968	1769	0	0
LOC_Os02g30030.1	1584	1385	0	0
LOC_Os02g30040.1	2751	2552	0	0
LOC_Os02g30050.1	660	461	363	262.055
LOC_Os02g30060.1	1110	911	2	0.730632
LOC_Os02g30070.1	288	90.399	2	7.36298
LOC_Os02g30080.1	1578	1379	1	0.241336
LOC_Os02g30090.1	1530	1331	1	0.25004
LOC_Os02g30100.1	1925	1726	109.941	21.1986
LOC_Os02g30110.1	1833	1634	117.059	23.8418
LOC_Os02g30114.1	1500	1301	7.32694	1.87427
LOC_Os02g30114.2	1187	988	4.49721	1.51486
LOC_Os02g30120.1	2718	2519	0	0
LOC_Os02g30130.1	5964	5765	0	0
LOC_Os02g30140.1	3846	3647	26.6417	2.43116
LOC_Os02g30140.2	4100	3901	15.3583	1.31025
LOC_Os02g30150.1	4323	4124	5	0.403495
LOC_Os02g30160.1	4635	4436	0	0
LOC_Os02g30170.1	372	173.001	0	0
LOC_Os02g30180.3	2040	1841	0	0
LOC_Os02g30180.2	1898	1699	8.51796	1.66851
LOC_Os02g30180.1	1901	1702	361.482	70.6829
LOC_Os02g30190.1	738	539	1	0.617445
LOC_Os02g30200.1	1164	965	3	1.03462
LOC_Os02g30210.2	2046	1847	34.7962	6.26978
LOC_Os02g30210.1	2150	1951	124.204	21.1868
LOC_Os02g30219.1	495	296	0	0
LOC_Os02g30230.1	5819	5620	49.4066	2.92574
LOC_Os02g30230.2	2683	2484	71.5271	9.5831
LOC_Os02g30230.3	3089	2890	3.06632	0.353107
LOC_Os02g30240.1	1033	834	0	0
LOC_Os02g30250.1	294	95.9882	0	0
LOC_Os02g30270.1	1071	872	0	0
LOC_Os02g30280.1	1212	1013	2	0.657064
LOC_Os02g30290.1	4161	3962	0	0
LOC_Os02g30300.1	1412	1213	5	1.37182
LOC_Os02g30310.3	1521	1322	0	0
LOC_Os02g30310.1	1843	1644	271.218	54.9039
LOC_Os02g30310.2	1734	1535	14.7825	3.20498
LOC_Os02g30320.1	1193	994	1774	593.956
LOC_Os02g30330.1	834	635	0	0
LOC_Os02g30340.1	2526	2327	0	0
LOC_Os02g30350.1	1092	893	0	0
LOC_Os02g30360.1	1716	1517	0	0
LOC_Os02g30370.1	864	665	0	0
LOC_Os02g30380.1	1119	920	0	0
LOC_Os02g30390.1	2628	2429	0	0
LOC_Os02g30400.1	2430	2231	0	0
LOC_Os02g30410.1	1456	1257	135.685	35.9239
LOC_Os02g30410.2	1258	1059	7.31496	2.29881
LOC_Os02g30420.1	1310	1111	0	0
LOC_Os02g30430.1	762	563	0	0
LOC_Os02g30440.1	324	125.126	0	0
LOC_Os02g30450.1	753	554	0	0
LOC_Os02g30460.1	1144	945	99	34.8651
LOC_Os02g30470.1	816	617	16	8.63022
LOC_Os02g30480.1	2148	1949	0	0
LOC_Os02g30490.1	819	620	0	0
LOC_Os02g30500.1	408	209	0	0
LOC_Os02g30510.1	2586	2387	0	0
LOC_Os02g30520.1	2493	2294	0	0
LOC_Os02g30530.1	3497	3298	65	6.55919
LOC_Os02g30540.1	3135	2936	0	0
LOC_Os02g30550.1	213	37.8471	0	0
LOC_Os02g30560.1	288	90.399	0	0
LOC_Os02g30570.1	1320	1121	0	0
LOC_Os02g30580.1	4542	4343	0	0
LOC_Os02g30590.1	504	305	0	0
LOC_Os02g30600.1	210	36.5455	1	9.10654
LOC_Os02g30610.2	1304	1105	0	0
LOC_Os02g30610.1	1129	930	0	0
LOC_Os02g30620.2	3138	2939	94.9503	10.7519
LOC_Os02g30620.1	3007	2808	0	0
LOC_Os02g30620.3	3133	2934	113.05	12.8232
LOC_Os02g30624.2	1011	812	74.6258	30.5858
LOC_Os02g30624.1	554	355	43.3742	40.6621
LOC_Os02g30630.1	2352	2153	296	45.7546
LOC_Os02g30630.2	2262	2063	0	0
LOC_Os02g30640.1	1374	1175	66	18.6936
LOC_Os02g30650.1	1470	1271	46.9004	12.2806
LOC_Os02g30650.2	1199	1000	35.0996	11.6813
LOC_Os02g30660.1	225	43.6444	0	0
LOC_Os02g30670.1	453	254	0	0
LOC_Os02g30680.1	2877	2678	0	0
LOC_Os02g30690.1	978	779	0	0
LOC_Os02g30700.1	831	632	0	0
LOC_Os02g30714.1	1315	1116	13	3.87674
LOC_Os02g30730.1	3090	2891	205.239	23.6265
LOC_Os02g30730.2	3164	2965	184.761	20.7383
LOC_Os02g30740.1	2466	2267	0	0
LOC_Os02g30750.1	990	791	0	0
LOC_Os02g30760.1	535	336	4.27933	4.23861
LOC_Os02g30770.1	1890	1691	0	0
LOC_Os02g30780.1	816	617	0	0
LOC_Os02g30790.1	1498	1299	45	11.529
LOC_Os02g30800.1	6861	6662	6	0.299732
LOC_Os02g30810.1	1451	1252	15	3.98726
LOC_Os02g30820.1	330	131.078	0	0
LOC_Os02g30830.1	252	60.4487	0	0
LOC_Os02g30840.1	1644	1445	39.2205	9.03302
LOC_Os02g30840.2	1775	1576	18.7795	3.96565
LOC_Os02g30850.1	1065	866	0	0
LOC_Os02g30860.1	267	72.0264	0	0
LOC_Os02g30870.1	246	56.2527	0	0
LOC_Os02g30880.1	3891	3692	0	0
LOC_Os02g30890.1	201	32.9673	0	0
LOC_Os02g30900.1	2124	1925	168	29.0446
LOC_Os02g30910.1	1566	1367	22	5.35601
LOC_Os02g30920.1	183	27.1095	1	12.2763
LOC_Os02g30930.1	1215	1016	0	0
LOC_Os02g30940.1	1461	1262	0	0
LOC_Os02g30955.1	762	563	4	2.3645
LOC_Os02g30960.1	1887	1688	0	0
LOC_Os02g30974.1	2576	2377	1	0.14001
LOC_Os02g30990.1	1704	1505	0	0
LOC_Os02g31000.1	1224	1025	0	0
LOC_Os02g31010.1	1221	1022	3	0.976917
LOC_Os02g31020.1	1161	962	0	0
LOC_Os02g31030.1	1654	1455	0.0128544	0.00294019
LOC_Os02g31030.2	1645	1446	10.9871	2.52874
LOC_Os02g31040.1	1494	1295	0	0
LOC_Os02g31050.1	615	416	0	0
LOC_Os02g31060.1	240	52.3196	0	0
LOC_Os02g31070.2	1963	1764	32.1693	6.06918
LOC_Os02g31070.1	2078	1879	31.9929	5.66649
LOC_Os02g31070.4	2074	1875	177.838	31.5653
LOC_Os02g31070.3	2160	1961	0	0
LOC_Os02g31074.1	2837	2638	48	6.05555
LOC_Os02g31080.1	2640	2441	64	8.72568
LOC_Os02g31090.1	627	428	0	0
LOC_Os02g31100.1	859	660	46	23.1954
LOC_Os02g31110.1	525	326	0	0
LOC_Os02g31120.1	972	773	0	0
LOC_Os02g31140.1	1185	986	1	0.337528
LOC_Os02g31150.1	2673	2474	359	48.2928
LOC_Os02g31160.1	1125	926	7	2.51579
LOC_Os02g31170.1	2430	2231	0	0
LOC_Os02g31180.1	5520	5321	0	0
LOC_Os02g31190.1	3984	3785	0	0
LOC_Os02g31200.1	243	54.253	0	0
LOC_Os02g31210.1	525	326	0	0
LOC_Os02g31220.2	4009	3810	639	55.8166
LOC_Os02g31220.1	3836	3637	0	0
LOC_Os02g31230.1	2153	1954	5.31168	0.90468
LOC_Os02g31230.2	619	420	0	0
LOC_Os02g31240.1	369	170.002	0	0
LOC_Os02g31270.1	906	707	0	0
LOC_Os02g31280.1	768	569	1	0.584891
LOC_Os02g31290.1	4242	4043	484.65	39.8944
LOC_Os02g31290.2	3925	3726	652.35	58.2673
LOC_Os02g31300.1	702	503	0	0
LOC_Os02g31310.1	498	299	0	0
LOC_Os02g31320.1	2985	2786	0	0
LOC_Os02g31330.1	387	188	0	0
LOC_Os02g31830.1	1830	1631	0	0
LOC_Os02g31840.1	1107	908	0	0
LOC_Os02g31845.1	715	516	0	0
LOC_Os02g31850.1	2268	2069	0	0
LOC_Os02g31860.1	1806	1607	4	0.828383
LOC_Os02g31867.1	1592	1393	55.5351	13.268
LOC_Os02g31874.2	1893	1694	17.8277	3.50243
LOC_Os02g31874.1	1905	1706	223.172	43.536
LOC_Os02g31890.1	1479	1280	39	10.1401
LOC_Os02g31910.1	2874	2675	19.2708	2.39753
LOC_Os02g31910.2	2635	2436	13.7292	1.87566
LOC_Os02g31920.1	691	492	12	8.11715
LOC_Os02g31922.1	642	443	3	2.25374
LOC_Os02g31924.1	601	402	9	7.45081
LOC_Os02g31926.1	1071	872	7	2.67158
LOC_Os02g31940.1	2795	2596	0	0
LOC_Os02g31950.1	276	79.6362	0	0
LOC_Os02g31960.3	1739	1540	0	0
LOC_Os02g31960.4	1819	1620	21.055	4.3254
LOC_Os02g31960.1	1834	1635	56.945	11.5911
LOC_Os02g31970.1	2145	1946	0	0
LOC_Os02g31980.1	300	101.683	0	0
LOC_Os02g31990.1	420	221	0	0
LOC_Os02g32000.1	234	48.6523	0	0
LOC_Os02g32009.1	890	691	7	3.37138
LOC_Os02g32020.1	676	477	6	4.1862
LOC_Os02g32030.1	3259	3060	3501.16	380.783
LOC_Os02g32040.1	720	521	0	0
LOC_Os02g32050.1	609	410	0	0
LOC_Os02g32060.1	1413	1214	0	0
LOC_Os02g32060.2	1419	1220	0	0
LOC_Os02g32060.3	1248	1049	9	2.85532
LOC_Os02g32070.1	207	35.2996	0	0
LOC_Os02g32080.1	835	636	0	0
LOC_Os02g32090.1	4548	4349	0	0
LOC_Os02g32100.1	2235	2036	0	0
LOC_Os02g32110.1	1773	1574	310	65.5457
LOC_Os02g32120.1	1283	1084	519	159.34
LOC_Os02g32130.1	204	34.1075	0	0
LOC_Os02g32140.1	1554	1355	64	15.7191
LOC_Os02g32160.1	2629	2430	776	106.278
LOC_Os02g32170.1	1962	1763	0	0
LOC_Os02g32180.1	1479	1280	0	0
LOC_Os02g32190.1	1353	1154	0	0
LOC_Os02g32200.1	3026	2827	40	4.70892
LOC_Os02g32210.1	588	389	1	0.855535
LOC_Os02g32220.1	732	533	0	0
LOC_Os02g32230.1	4468	4269	65.5345	5.10894
LOC_Os02g32230.2	2402	2203	46.4655	7.01946
LOC_Os02g32240.1	306	107.463	0	0
LOC_Os02g32250.1	6105	5906	202.209	11.3944
LOC_Os02g32250.2	3488	3289	281.791	28.5135
LOC_Os02g32270.1	534	335	0	0
LOC_Os02g32280.1	1380	1181	67	18.8804
LOC_Os02g32290.1	3662	3463	79	7.5921
LOC_Os02g32300.1	2523	2324	0	0
LOC_Os02g32310.1	414	215	0	0
LOC_Os02g32320.1	1011	812	0	0
LOC_Os02g32320.2	997	798	0	0
LOC_Os02g32340.1	3704	3505	351.481	33.3735
LOC_Os02g32350.1	3637	3438	648.637	62.7889
LOC_Os02g32350.2	3561	3362	953.363	94.373
LOC_Os02g32360.1	4659	4460	0	0
LOC_Os02g32370.1	1786	1587	21	4.40382
LOC_Os02g32380.1	492	293	3	3.40754
LOC_Os02g32390.1	858	659	0	0
LOC_Os02g32400.1	636	437	3	2.28469
LOC_Os02g32410.1	540	341	0	0
LOC_Os02g32420.1	1568	1369	1	0.243099
LOC_Os02g32430.2	2598	2399	25.9336	3.59765
LOC_Os02g32430.1	1800	1601	103.066	21.4246
LOC_Os02g32440.1	828	629	0	0
LOC_Os02g32450.1	763	564	69	40.7153
LOC_Os02g32460.1	1743	1544	81	17.4592
LOC_Os02g32465.1	447	248	3	4.02584
LOC_Os02g32469.2	996	797	785.584	328.036
LOC_Os02g32469.1	1420	1221	135.416	36.9097
LOC_Os02g32480.1	633	434	0	0
LOC_Os02g32490.2	2985	2786	0	0
LOC_Os02g32490.1	2953	2754	819	98.9708
LOC_Os02g32504.1	1909	1710	19.8837	3.8698
LOC_Os02g32504.2	1737	1538	8.11628	1.75626
LOC_Os02g32520.1	3311	3112	3259.19	348.544
LOC_Os02g32520.2	2275	2076	3971.81	636.72
LOC_Os02g32530.1	931	732	76.8075	34.9204
LOC_Os02g32530.3	2242	2043	51.3102	8.35838
LOC_Os02g32530.2	1375	1176	35.8824	10.1546
LOC_Os02g32540.1	1654	1455	13	2.9735
LOC_Os02g32550.1	1825	1626	2	0.409352
LOC_Os02g32560.1	1125	926	0	0
LOC_Os02g32570.1	2912	2713	63	7.72819
LOC_Os02g32570.2	2192	1993	0	0
LOC_Os02g32580.1	1101	902	42	15.4964
LOC_Os02g32590.1	2166	1967	64.7367	10.953
LOC_Os02g32590.2	2022	1823	8.26326	1.50852
LOC_Os02g32600.1	1386	1187	0	0
LOC_Os02g32610.3	2935	2736	180.807	21.9931
LOC_Os02g32610.2	4244	4045	95.0686	7.82178
LOC_Os02g32610.4	3101	2902	295.125	33.8451
LOC_Os02g32615.1	1151	952	4	1.39833
LOC_Os02g32620.1	1710	1511	63	13.876
LOC_Os02g32630.1	450	251	0	0
LOC_Os02g32650.1	907	708	0	0
LOC_Os02g32650.2	2033	1834	0	0
LOC_Os02g32660.1	2958	2759	71.9739	8.68182
LOC_Os02g32660.2	2268	2069	253.026	40.6998
LOC_Os02g32680.1	714	515	10	6.46219
LOC_Os02g32690.2	4755	4556	62.7802	4.58592
LOC_Os02g32690.1	4495	4296	501.22	38.8285
LOC_Os02g32700.1	264	69.5938	0	0
LOC_Os02g32710.1	513	314	0	0
LOC_Os02g32720.1	300	101.683	0	0
LOC_Os02g32730.1	2252	2053	729	118.175
LOC_Os02g32740.1	1187	988	0	0
LOC_Os02g32750.2	2142	1943	0	0
LOC_Os02g32750.1	2019	1820	49	8.96008
LOC_Os02g32760.1	719	520	36	23.0402
LOC_Os02g32770.1	1697	1498	20	4.4433
LOC_Os02g32780.1	3048	2849	9	1.05133
LOC_Os02g32790.1	249	58.3182	0	0
LOC_Os02g32814.1	1179	980	227	77.088
LOC_Os02g32840.1	763	564	33	19.4725
LOC_Os02g32850.1	276	79.6362	0	0
LOC_Os02g32860.1	2918	2719	24	2.93758
LOC_Os02g32870.1	1917	1718	0	0
LOC_Os02g32880.1	6558	6359	0	0
LOC_Os02g32890.1	1587	1388	0	0
LOC_Os02g32900.1	1170	971	0	0
LOC_Os02g32910.1	1316	1117	1.71846	0.512005
LOC_Os02g32920.1	471	272	0	0
LOC_Os02g32930.1	1955	1756	108	20.4685
LOC_Os02g32940.1	870	671	0	0
LOC_Os02g32950.1	694	495	1	0.672329
LOC_Os02g32960.1	633	434	0	0
LOC_Os02g32970.1	1552	1353	266	65.4291
LOC_Os02g32980.1	1127	928	145	52.0005
LOC_Os02g32990.1	1039	840	143	56.6557
LOC_Os02g33000.1	2215	2016	33.8194	5.58293
LOC_Os02g33010.1	2443	2244	664.181	98.5032
LOC_Os02g33020.1	1048	849	87	34.1035
LOC_Os02g33030.1	1037	838	29	11.517
LOC_Os02g33040.1	345	146.021	0	0
LOC_Os02g33050.1	546	347	5.05204	4.84535
LOC_Os02g33060.2	681	482	16.5343	11.4163
LOC_Os02g33060.1	1063	864	3.46566	1.33493
LOC_Os02g33070.1	806	607	501	274.686
LOC_Os02g33080.2	1583	1384	0	0
LOC_Os02g33080.1	1481	1282	600	155.758
LOC_Os02g33090.1	616	417	0	0
LOC_Os02g33100.1	342	143.028	0	0
LOC_Os02g33110.1	2192	1993	307.678	51.3779
LOC_Os02g33110.3	2372	2173	15.3222	2.34665
LOC_Os02g33110.2	2329	2130	0	0
LOC_Os02g33120.1	468	269	0	0
LOC_Os02g33130.1	674	475	0	0
LOC_Os02g33140.1	980	781	348	148.291
LOC_Os02g33149.1	1351	1152	251	72.5118
LOC_Os02g33160.1	636	437	0	0
LOC_Os02g33170.1	830	631	4	2.10969
LOC_Os02g33180.1	1129	930	102	36.501
LOC_Os02g33190.1	1710	1511	0	0
LOC_Os02g33200.1	1488	1289	0	0
LOC_Os02g33210.1	1812	1613	0	0
LOC_Os02g33220.1	450	251	0	0
LOC_Os02g33230.1	1956	1757	255	48.3009
LOC_Os02g33240.1	1206	1007	1	0.33049
LOC_Os02g33250.1	411	212	0	0
LOC_Os02g33260.1	1794	1595	0	0
LOC_Os02g33270.1	1398	1199	0	0
LOC_Os02g33280.1	3936	3737	0	0
LOC_Os02g33290.1	800	601	22.5088	12.4642
LOC_Os02g33290.2	1607	1408	4.49121	1.06157
LOC_Os02g33300.1	315	116.247	0	0
LOC_Os02g33310.1	1281	1082	0	0
LOC_Os02g33320.1	3164	2965	47.4761	5.3289
LOC_Os02g33320.3	2600	2401	19.5239	2.70621
LOC_Os02g33320.2	2427	2228	4.51396e-07	6.74263e-08
LOC_Os02g33330.1	813	614	87	47.1561
LOC_Os02g33335.1	1078	879	0	0
LOC_Os02g33340.1	3102	2903	0	0
LOC_Os02g33360.1	5040	4841	0	0
LOC_Os02g33370.1	1569	1370	1	0.242922
LOC_Os02g33380.1	859	660	0	0
LOC_Os02g33390.1	552	353	0	0
LOC_Os02g33400.1	2246	2047	33	5.36517
LOC_Os02g33410.1	327	128.099	0	0
LOC_Os02g33420.1	2836	2637	1	0.126205
LOC_Os02g33430.2	2102	1903	46.8866	8.19969
LOC_Os02g33430.1	2349	2150	26.1134	4.04214
LOC_Os02g33440.1	378	179.001	0	0
LOC_Os02g33450.2	1707	1508	286	63.1178
LOC_Os02g33450.1	1707	1508	286	63.1178
LOC_Os02g33460.1	2867	2668	0	0
LOC_Os02g33470.1	1305	1106	29.4997	8.87667
LOC_Os02g33480.1	1344	1145	25.8	7.49897
LOC_Os02g33490.1	3299	3100	703	75.4711
LOC_Os02g33500.1	2335	2136	251	39.1075
LOC_Os02g33510.1	342	143.028	0	0
LOC_Os02g33520.1	1191	992	0	0
LOC_Os02g33530.1	2085	1886	0	0
LOC_Os02g33540.1	1857	1658	4	0.802902
LOC_Os02g33550.1	1108	909	0	0
LOC_Os02g33560.1	1649	1450	10	2.29519
LOC_Os02g33570.1	480	281	0	0
LOC_Os02g33580.1	2787	2588	688	88.4731
LOC_Os02g33590.1	1684	1485	7	1.56877
LOC_Os02g33600.1	828	629	8	4.23279
LOC_Os02g33610.2	3250	3051	22.0677	2.40714
LOC_Os02g33610.1	3047	2848	309.932	36.2171
LOC_Os02g33620.1	3042	2843	0	0
LOC_Os02g33630.1	2019	1820	0	0
LOC_Os02g33640.1	1870	1671	8	1.59331
LOC_Os02g33650.1	270	74.5129	0	0
LOC_Os02g33660.1	651	452	0	0
LOC_Os02g33670.1	1442	1243	23	6.15806
LOC_Os02g33680.1	1518	1319	46	11.6065
LOC_Os02g33690.1	375	176.001	0	0
LOC_Os02g33700.1	477	278	0	0
LOC_Os02g33705.1	1609	1410	7	1.65221
LOC_Os02g33710.1	1788	1589	559	117.078
LOC_Os02g33720.1	609	410	0	0
LOC_Os02g33730.1	513	314	51	54.054
LOC_Os02g33740.1	636	437	0	0
LOC_Os02g33750.1	3192	2993	0	0
LOC_Os02g33750.2	3269	3070	101	10.9489
LOC_Os02g33770.1	2001	1802	55	10.1577
LOC_Os02g33780.1	1573	1374	4	0.968859
LOC_Os02g33790.1	819	620	0	0
LOC_Os02g33800.1	345	146.021	0	0
LOC_Os02g33810.1	534	335	0	0
LOC_Os02g33820.1	862	663	148	74.2909
LOC_Os02g33830.1	1068	869	1	0.382972
LOC_Os02g33840.1	2297	2098	0	0
LOC_Os02g33850.1	3018	2819	0	0
LOC_Os02g33860.1	1471	1272	75	19.6228
LOC_Os02g33890.1	2508	2309	0	0
LOC_Os02g33900.1	801	602	0	0
LOC_Os02g33910.1	4959	4760	0	0
LOC_Os02g33920.1	663	464	0	0
LOC_Os02g33930.1	1716	1517	0	0
LOC_Os02g33944.1	1958	1759	2.45347	0.464197
LOC_Os02g33960.1	684	485	1.19657	0.821074
LOC_Os02g33970.1	1467	1268	0	0
LOC_Os02g33980.1	396	197	0	0
LOC_Os02g33990.1	3246	3047	0	0
LOC_Os02g34000.1	3162	2963	0	0
LOC_Os02g34010.1	2262	2063	0	0
LOC_Os02g34020.1	1731	1532	0	0
LOC_Os02g34030.1	4035	3836	0	0
LOC_Os02g34040.1	3540	3341	0	0
LOC_Os02g34060.1	462	263	0	0
LOC_Os02g34070.1	444	245	0	0
LOC_Os02g34090.1	228	45.2489	0	0
LOC_Os02g34100.1	207	35.2996	0	0
LOC_Os02g34120.1	1320	1121	0	0
LOC_Os02g34130.1	2796	2597	9	1.15334
LOC_Os02g34140.1	366	167.003	0	0
LOC_Os02g34150.1	255	62.6431	0	0
LOC_Os02g34160.1	4638	4439	0	0
LOC_Os02g34170.1	3132	2933	0	0
LOC_Os02g34180.1	6087	5888	0	0
LOC_Os02g34190.1	462	263	23	29.1044
LOC_Os02g34200.1	2877	2678	0	0
LOC_Os02g34210.1	987	788	0	0
LOC_Os02g34220.1	330	131.078	0	0
LOC_Os02g34240.1	435	236	0	0
LOC_Os02g34250.1	790	591	1	0.563118
LOC_Os02g34260.1	654	455	0	0
LOC_Os02g34270.1	904	705	0	0
LOC_Os02g34280.1	264	69.5938	0	0
LOC_Os02g34290.1	345	146.021	0	0
LOC_Os02g34300.1	5145	4946	0	0
LOC_Os02g34310.1	612	413	0	0
LOC_Os02g34320.1	933	734	0	0
LOC_Os02g34330.1	1323	1124	1	0.296088
LOC_Os02g34340.1	1596	1397	0	0
LOC_Os02g34350.1	2133	1934	0	0
LOC_Os02g34360.1	741	542	0	0
