target_id	length	eff_length	est_counts	tpm
LOC_Os01g18300.1	387	188	0	0
LOC_Os01g18310.1	441	242	0	0
LOC_Os01g18320.1	2013	1814	271	10.4447
LOC_Os01g18330.1	276	79.6362	0	0
LOC_Os01g18340.1	468	269	0	0
LOC_Os01g18350.1	237	50.4528	0	0
LOC_Os01g18360.2	860	661	1	0.10577
LOC_Os01g18360.1	992	793	0	0
LOC_Os01g18370.1	573	374	0	0
LOC_Os01g18375.1	225	43.6444	0	0
LOC_Os01g18390.1	873	674	6.00024	0.622407
LOC_Os01g18400.1	1056	857	44	3.58953
LOC_Os01g18410.1	663	464	15	2.26016
LOC_Os01g18420.1	723	524	0	0
LOC_Os01g18440.1	921	722	0	0
LOC_Os01g18450.1	243	54.253	0	0
LOC_Os01g18460.1	366	167.003	0	0
LOC_Os01g18470.1	4038	3839	0	0
LOC_Os01g18480.1	5019	4820	0	0
LOC_Os01g18490.1	291	93.1789	0	0
LOC_Os01g18500.1	243	54.253	0	0
LOC_Os01g18510.1	1765	1566	0	0
LOC_Os01g18520.1	3522	3323	0	0
LOC_Os01g18530.1	399	200	0	0
LOC_Os01g18550.1	1530	1331	0	0
LOC_Os01g18560.1	387	188	0	0
LOC_Os01g18570.1	3117	2918	0	0
LOC_Os01g18584.1	1832	1633	510	21.8348
LOC_Os01g18610.1	459	260	0	0
LOC_Os01g18620.1	1869	1670	4.01599	0.168129
LOC_Os01g18630.1	2100	1901	3579.81	131.657
LOC_Os01g18630.2	2142	1943	82.1944	2.95757
LOC_Os01g18640.1	2315	2116	561.418	18.5497
LOC_Os01g18640.2	2312	2113	469.582	15.5374
LOC_Os01g18650.1	2253	2054	0	0
LOC_Os01g18660.1	1778	1579	20	0.885551
LOC_Os01g18670.1	3858	3659	1070	20.445
LOC_Os01g18680.1	723	524	0	0
LOC_Os01g18690.1	1770	1571	0	0
LOC_Os01g18700.1	1227	1028	0	0
LOC_Os01g18710.1	570	371	0	0
LOC_Os01g18720.1	498	299	0	0
LOC_Os01g18730.1	1083	884	0	0
LOC_Os01g18744.1	1659	1460	58	2.77742
LOC_Os01g18760.1	1515	1316	0	0
LOC_Os01g18770.1	600	401	0	0
LOC_Os01g18780.1	882	683	0	0
LOC_Os01g18790.1	336	137.047	0	0
LOC_Os01g18800.1	1957	1758	11290.1	448.998
LOC_Os01g18800.2	2078	1879	293.867	10.9343
LOC_Os01g18800.3	2435	2236	1013.06	31.676
LOC_Os01g18800.4	2033	1834	137.862	5.25548
LOC_Os01g18800.5	1081	882	18.116	1.43602
LOC_Os01g18810.1	1128	929	0	0
LOC_Os01g18830.1	447	248	3	0.845737
LOC_Os01g18840.1	1027	828	326	27.5266
LOC_Os01g18850.1	3522	3323	17.2527	0.362988
LOC_Os01g18850.3	3607	3408	484.281	9.9349
LOC_Os01g18850.4	3131	2932	1218.08	29.0454
LOC_Os01g18850.2	3269	3070	204.387	4.65458
LOC_Os01g18860.2	1570	1371	10	0.509951
LOC_Os01g18860.1	1648	1449	0	0
LOC_Os01g18870.1	1629	1430	3	0.146673
LOC_Os01g18880.2	4437	4238	141.251	2.33022
LOC_Os01g18880.1	1616	1417	118.749	5.85903
LOC_Os01g18890.1	768	569	0	0
LOC_Os01g18900.1	297	98.824	0	0
LOC_Os01g18910.1	885	686	0	0
LOC_Os01g18920.1	2397	2198	1.60859	0.0511661
LOC_Os01g18930.1	1026	827	0	0
LOC_Os01g18940.1	681	482	0	0
LOC_Os01g18950.1	1005	806	0	0
LOC_Os01g18960.1	447	248	0	0
LOC_Os01g18970.1	1038	839	3	0.249991
LOC_Os01g18980.1	318	119.198	0	0
LOC_Os01g18990.1	855	656	0	0
LOC_Os01g19000.1	3807	3608	0	0
LOC_Os01g19010.1	477	278	0	0
LOC_Os01g19020.1	1421	1222	18	1.02983
LOC_Os01g19030.1	1518	1319	0	0
LOC_Os01g19050.1	2880	2681	0	0
LOC_Os01g19060.1	366	167.003	0	0
LOC_Os01g19070.1	912	713	0	0
LOC_Os01g19080.1	429	230	0	0
LOC_Os01g19090.1	993	794	0	0
LOC_Os01g19100.1	4266	4067	0	0
LOC_Os01g19110.1	1269	1070	0	0
LOC_Os01g19120.1	1604	1405	0	0
LOC_Os01g19130.1	1676	1477	459	21.7269
LOC_Os01g19140.1	1305	1106	265.219	16.7654
LOC_Os01g19140.2	724	525	47.0509	6.26577
LOC_Os01g19160.1	1475	1276	13	0.712293
LOC_Os01g19160.2	1602	1403	0	0
LOC_Os01g19150.3	2343	2144	448.057	14.6108
LOC_Os01g19150.4	2309	2110	0	0
LOC_Os01g19150.2	2357	2158	54.7389	1.77341
LOC_Os01g19150.5	2266	2067	110.067	3.72291
LOC_Os01g19150.1	2270	2071	2654.14	89.6002
LOC_Os01g19170.1	1666	1467	405	19.3015
LOC_Os01g19190.1	5553	5354	0	0
LOC_Os01g19200.1	3054	2855	0	0
LOC_Os01g19210.1	2481	2282	0	0
LOC_Os01g19220.1	2820	2621	0	0
LOC_Os01g19230.1	564	365	0	0
LOC_Os01g19240.1	1077	878	0	0
LOC_Os01g19250.1	315	116.247	0	0
LOC_Os01g19260.1	1927	1728	40.1397	1.62404
LOC_Os01g19270.1	981	782	6	0.536426
LOC_Os01g19280.1	1360	1161	0	0
LOC_Os01g19290.1	1729	1530	0	0
LOC_Os01g19300.1	246	56.2527	0	0
LOC_Os01g19310.1	1329	1130	0	0
LOC_Os01g19320.1	411	212	4	1.31914
LOC_Os01g19330.1	1098	899	1	0.0777689
LOC_Os01g19340.1	420	221	0	0
LOC_Os01g19350.1	405	206	0	0
LOC_Os01g19360.1	3426	3227	0	0
LOC_Os01g19370.1	768	569	0	0
LOC_Os01g19380.1	1386	1187	34	2.0026
LOC_Os01g19390.1	1362	1163	25	1.50289
LOC_Os01g19400.1	741	542	197	25.4116
LOC_Os01g19410.3	1468	1269	543.204	29.9273
LOC_Os01g19410.2	1488	1289	199.323	10.8111
LOC_Os01g19410.1	1650	1451	317.258	15.2866
LOC_Os01g19420.1	900	701	0	0
LOC_Os01g19430.1	843	644	0	0
LOC_Os01g19440.1	1008	809	0	0
LOC_Os01g19450.1	2503	2304	3088.08	93.7069
LOC_Os01g19450.2	2480	2281	29.9223	0.917141
LOC_Os01g19460.1	3396	3197	0	0
LOC_Os01g19470.1	4013	3814	3351	61.427
LOC_Os01g19480.1	2790	2591	2	0.053967
LOC_Os01g19490.1	2378	2179	215	6.89838
LOC_Os01g19500.1	276	79.6362	0	0
LOC_Os01g19529.1	1694	1495	0	0
LOC_Os01g19548.1	2304	2105	52.1021	1.73049
LOC_Os01g19548.2	2123	1924	18.8979	0.686712
LOC_Os01g19570.1	396	197	0	0
LOC_Os01g19580.1	675	476	0	0
LOC_Os01g19590.1	2187	1988	0	0
LOC_Os01g19600.1	3057	2858	0	0
LOC_Os01g19610.1	1943	1744	57	2.28504
LOC_Os01g19620.1	2226	2027	2.9315	0.101112
LOC_Os01g19630.1	1968	1769	15.8646	0.626997
LOC_Os01g19630.2	1899	1700	1.40743	0.0578819
LOC_Os01g19630.4	1807	1608	20.1226	0.87491
LOC_Os01g19630.3	1904	1705	32.6054	1.337
LOC_Os01g19640.1	957	758	0	0
LOC_Os01g19650.1	5808	5609	0	0
LOC_Os01g19660.1	2343	2144	0	0
LOC_Os01g19670.1	468	269	8	2.07923
LOC_Os01g19680.1	654	455	0	0
LOC_Os01g19694.1	1619	1420	0	0
LOC_Os01g19710.1	2250	2051	0	0
LOC_Os01g19720.1	2625	2426	0	0
LOC_Os01g19730.1	363	164.004	0	0
LOC_Os01g19740.1	741	542	24876	3208.83
LOC_Os01g19750.1	1247	1048	0	0
LOC_Os01g19760.1	3752	3553	414	8.1465
LOC_Os01g19770.1	1130	931	0	0
LOC_Os01g19780.1	771	572	0	0
LOC_Os01g19790.1	345	146.021	0	0
LOC_Os01g19800.1	915	716	31	3.02701
LOC_Os01g19820.2	1080	881	120	9.52294
LOC_Os01g19820.4	988	789	0	0
LOC_Os01g19820.1	956	757	0	0
LOC_Os01g19820.3	952	753	0	0
LOC_Os01g19830.1	180	26.2793	0	0
LOC_Os01g19840.1	551	352	1966.88	390.661
LOC_Os01g19850.1	2391	2192	7	0.223266
LOC_Os01g19860.1	351	152.012	0	0
LOC_Os01g19870.1	3204	3005	326	7.58471
LOC_Os01g19880.1	764	565	1	0.123742
LOC_Os01g19894.1	5877	5678	0	0
LOC_Os01g19910.1	531	332	0	0
LOC_Os01g19920.1	1260	1061	0	0
LOC_Os01g19930.1	1032	833	0	0
LOC_Os01g19940.1	996	797	1422	124.74
LOC_Os01g19950.1	297	98.824	0	0
LOC_Os01g19960.1	3365	3166	22.837	0.504305
LOC_Os01g19970.1	1297	1098	26	1.65553
LOC_Os01g19980.1	384	185	0	0
LOC_Os01g19990.1	920	721	0	0
LOC_Os01g20000.1	249	58.3182	0	0
LOC_Os01g20010.1	267	72.0264	0	0
LOC_Os01g20020.1	225	43.6444	0	0
LOC_Os01g20030.1	738	539	12	1.55653
LOC_Os01g20040.1	903	704	1	0.09931
LOC_Os01g20050.1	696	497	0	0
LOC_Os01g20060.1	468	269	0	0
LOC_Os01g20070.1	342	143.028	0	0
LOC_Os01g20080.1	1644	1445	0	0
LOC_Os01g20090.1	2997	2798	0	0
LOC_Os01g20100.1	354	155.009	0	0
LOC_Os01g20110.1	1810	1611	1219	52.9022
LOC_Os01g20120.2	1896	1697	53.398	2.19993
LOC_Os01g20120.1	1702	1503	506.602	23.5653
LOC_Os01g20120.3	1033	834	0	0
LOC_Os01g20130.1	3189	2990	0	0
LOC_Os01g20140.1	495	296	0	0
LOC_Os01g20150.1	2553	2354	0	0
LOC_Os01g20160.1	2164	1965	7	0.249058
LOC_Os01g20170.1	756	557	0	0
LOC_Os01g20190.1	3183	2984	0	0
LOC_Os01g20200.1	3330	3131	0	0
LOC_Os01g20204.1	468	269	0	0
LOC_Os01g20206.1	804	605	26	3.00458
LOC_Os01g20208.1	277	80.5083	0	0
LOC_Os01g20700.1	1032	833	1	0.0839307
LOC_Os01g20710.1	747	548	4	0.510323
LOC_Os01g20720.1	3243	3044	3	0.0689037
LOC_Os01g20730.1	1130	931	0	0
LOC_Os01g20740.1	2301	2102	0	0
LOC_Os01g20750.1	501	302	0	0
LOC_Os01g20760.1	3888	3689	0	0
LOC_Os01g20770.1	678	479	0	0
LOC_Os01g20780.1	919	720	0	0
LOC_Os01g20800.1	252	60.4487	0	0
LOC_Os01g20810.1	429	230	0	0
LOC_Os01g20820.1	276	79.6362	78	68.4778
LOC_Os01g20830.1	1519	1320	1198	63.4525
LOC_Os01g20840.1	2295	2096	1152	38.4262
LOC_Os01g20850.1	282	84.9399	0	0
LOC_Os01g20860.1	2976	2777	421	10.5992
LOC_Os01g20870.1	348	149.016	0	0
LOC_Os01g20880.1	2968	2769	165	4.16607
LOC_Os01g20890.1	2396	2197	831	26.4446
LOC_Os01g20894.1	457	258	57	15.4462
LOC_Os01g20900.6	2779	2580	25.3816	0.687804
LOC_Os01g20900.2	2791	2592	0	0
LOC_Os01g20900.5	2864	2665	206.953	5.42926
LOC_Os01g20900.7	2697	2498	13.6028	0.380718
LOC_Os01g20900.4	2909	2710	0	0
LOC_Os01g20900.3	2879	2680	212.531	5.54439
LOC_Os01g20900.1	2797	2598	130.531	3.5127
LOC_Os01g20910.1	945	746	36	3.37388
LOC_Os01g20920.1	363	164.004	0	0
LOC_Os01g20930.1	771	572	37	4.52243
LOC_Os01g20940.1	3533	3334	251	5.26349
LOC_Os01g20950.1	1407	1208	0	0
LOC_Os01g20960.1	204	34.1075	0	0
LOC_Os01g20970.1	591	392	0	0
LOC_Os01g20980.1	2190	1991	17.8933	0.628325
LOC_Os01g20990.1	2502	2303	0	0
LOC_Os01g21000.1	810	611	0	0
LOC_Os01g21010.1	804	605	0	0
LOC_Os01g21020.1	411	212	0	0
LOC_Os01g21034.2	1386	1187	0	0
LOC_Os01g21034.1	1512	1313	0	0
LOC_Os01g21034.3	1448	1249	0	0
LOC_Os01g21050.1	669	470	3	0.446261
LOC_Os01g21060.1	306	107.463	0	0
LOC_Os01g21070.1	2103	1904	3	0.110159
LOC_Os01g21080.1	609	410	0	0
LOC_Os01g21090.1	1797	1598	2.59387	0.113485
LOC_Os01g21100.1	615	416	0	0
LOC_Os01g21110.1	660	461	0	0
LOC_Os01g21120.1	1010	811	63	5.43107
LOC_Os01g21130.1	695	496	0	0
LOC_Os01g21135.1	1769	1570	9	0.400782
LOC_Os01g21144.1	2753	2554	47	1.2866
LOC_Os01g21160.2	1676	1477	773.987	36.6369
LOC_Os01g21160.4	2426	2227	86.3337	2.71035
LOC_Os01g21160.1	2085	1886	553.194	20.507
LOC_Os01g21160.3	2026	1827	66.4853	2.54421
LOC_Os01g21170.1	1267	1068	129	8.4447
LOC_Os01g21180.2	929	730	6.23171	0.596829
LOC_Os01g21180.1	984	785	1308.77	116.562
LOC_Os01g21190.1	3489	3290	0	0
LOC_Os01g21200.1	281	84.0445	0	0
LOC_Os01g21210.1	5586	5387	0	0
LOC_Os01g21220.1	438	239	0	0
LOC_Os01g21240.1	2622	2423	13	0.375107
LOC_Os01g21250.1	282	84.9399	1240	1020.65
LOC_Os01g21260.1	297	98.824	0	0
LOC_Os01g21270.1	1011	812	0	0
LOC_Os01g21290.1	2361	2162	1.98853	0.0643045
LOC_Os01g21300.1	1534	1335	2	0.10474
LOC_Os01g21310.1	753	554	2	0.252398
LOC_Os01g21320.1	1820	1621	2219	95.7062
LOC_Os01g21340.1	402	203	0	0
LOC_Os01g21350.1	1347	1148	0	0
LOC_Os01g21360.1	2544	2345	0	0
LOC_Os01g21380.1	1245	1046	0	0
LOC_Os01g21390.1	312	113.306	0	0
LOC_Os01g21400.1	1278	1079	0	0
LOC_Os01g21410.1	1079	880	343	27.2507
LOC_Os01g21420.1	1383	1184	1230	72.6305
LOC_Os01g21430.1	555	356	0	0
LOC_Os01g21440.2	734	535	32.4208	4.23677
LOC_Os01g21440.1	762	563	1336.58	165.979
LOC_Os01g21450.3	3512	3313	513.016	10.8262
LOC_Os01g21450.2	3220	3021	25.435	0.588636
LOC_Os01g21450.1	2470	2271	1888.55	58.1402
LOC_Os01g21480.1	699	500	0	0
LOC_Os01g21490.1	1680	1481	1.25064	0.0590393
LOC_Os01g21500.1	1164	965	0	0
LOC_Os01g21510.1	3402	3203	0	0
LOC_Os01g21520.1	285	87.6516	0	0
LOC_Os01g21530.1	2988	2789	0	0
LOC_Os01g21536.1	4482	4283	1.06502	0.017385
LOC_Os01g21542.1	453	254	0	0
LOC_Os01g21550.1	447	248	0	0
LOC_Os01g21560.1	1430	1231	96	5.45229
LOC_Os01g21580.1	710	511	0	0
LOC_Os01g21585.1	515	316	0	0
LOC_Os01g21590.1	1644	1445	6	0.290301
LOC_Os01g21600.1	3081	2882	0	0
LOC_Os01g21610.1	1347	1148	289	17.6004
LOC_Os01g21620.1	570	371	7	1.31914
LOC_Os01g21630.1	2340	2141	571	18.646
LOC_Os01g21640.1	603	404	0	0
LOC_Os01g21650.1	1610	1411	0	0
LOC_Os01g21660.1	300	101.683	0	0
LOC_Os01g21670.1	1895	1696	0	0
LOC_Os01g21680.1	171	24.0032	0	0
LOC_Os01g21690.1	2739	2540	0	0
LOC_Os01g21700.1	312	113.306	0	0
LOC_Os01g21710.1	1611	1412	0	0
LOC_Os01g21720.1	936	737	0	0
LOC_Os01g21730.1	291	93.1789	0	0
LOC_Os01g21740.1	530	331	0	0
LOC_Os01g21750.1	342	143.028	0	0
LOC_Os01g21760.1	420	221	0	0
LOC_Os01g21780.1	1098	899	2	0.155538
LOC_Os01g21790.1	153	20.2732	0	0
LOC_Os01g21800.1	270	74.5129	0	0
LOC_Os01g21810.1	933	734	2	0.190502
LOC_Os01g21820.1	3496	3297	3592	76.1698
LOC_Os01g21830.1	297	98.824	0	0
LOC_Os01g21840.1	4833	4634	0	0
LOC_Os01g21850.2	3486	3287	208.829	4.44178
LOC_Os01g21850.1	3104	2905	533.171	12.8317
LOC_Os01g21860.1	960	761	264	24.2541
LOC_Os01g21870.1	366	167.003	0	0
LOC_Os01g21880.1	381	182	3	1.15243
LOC_Os01g21900.1	476	277	0	0
LOC_Os01g21920.1	960	761	0	0
LOC_Os01g21930.1	330	131.078	0	0
LOC_Os01g21940.1	2009	1810	709	27.3863
LOC_Os01g21950.1	198	31.8772	0	0
LOC_Os01g21960.1	2388	2189	36	1.1498
LOC_Os01g21970.1	1811	1612	1	0.0433711
LOC_Os01g21980.1	261	67.2176	0	0
LOC_Os01g21990.1	2095	1896	531	19.5804
LOC_Os01g22000.1	1610	1411	5	0.247747
LOC_Os01g22010.2	2034	1835	335.781	12.7934
LOC_Os01g22010.3	1888	1689	262.383	10.861
LOC_Os01g22010.1	1895	1696	4095.95	168.847
LOC_Os01g22010.4	1932	1733	226.891	9.15342
LOC_Os01g22030.1	366	167.003	0	0
LOC_Os01g22039.1	1641	1442	2	0.0969684
LOC_Os01g22050.1	3405	3206	0	0
LOC_Os01g22070.1	2652	2453	295	8.40795
LOC_Os01g22080.1	810	611	0	0
LOC_Os01g22090.1	2772	2573	321	8.7223
LOC_Os01g22100.1	1569	1370	1	0.0510323
LOC_Os01g22110.1	2115	1916	0	0
LOC_Os01g22120.1	1134	935	0	0
LOC_Os01g22140.1	1971	1772	3	0.118365
LOC_Os01g22150.1	753	554	0	0
LOC_Os01g22170.1	5466	5267	0	0
LOC_Os01g22180.1	4140	3941	0	0
LOC_Os01g22190.1	3822	3623	2.15551	0.0415955
LOC_Os01g22200.1	1335	1136	0	0
LOC_Os01g22209.1	1641	1442	2	0.0969684
LOC_Os01g22220.1	261	67.2176	6	6.24071
LOC_Os01g22230.1	1406	1207	7	0.405468
LOC_Os01g22230.2	1499	1300	0	0
LOC_Os01g22249.1	1393	1194	81	4.74293
LOC_Os01g22270.1	3786	3587	0	0
LOC_Os01g22280.1	1122	923	0	0
LOC_Os01g22309.1	264	69.5938	0.234556	0.235636
LOC_Os01g22300.1	1350	1151	0	0
LOC_Os01g22320.1	438	239	4	1.17011
LOC_Os01g22336.1	1132	933	2	0.14987
LOC_Os01g22352.1	1490	1291	125	6.76939
LOC_Os01g22370.1	1394	1195	60	3.51034
LOC_Os01g22380.1	728	529	0	0
LOC_Os01g22390.2	5437	5238	245.549	3.27747
LOC_Os01g22390.3	5495	5296	271.451	3.58351
LOC_Os01g22410.1	3144	2945	0	0
LOC_Os01g22420.1	6087	5888	0	0
LOC_Os01g22430.1	1374	1175	230.656	13.7244
LOC_Os01g22440.1	459	260	10	2.68901
LOC_Os01g22450.1	252	60.4487	3	3.46976
LOC_Os01g22480.2	2957	2758	196.93	4.99211
LOC_Os01g22480.1	3850	3651	115.414	2.2101
LOC_Os01g22490.1	895	696	3035.47	304.917
LOC_Os01g22500.1	1222	1023	307	20.9811
LOC_Os01g22510.1	1133	934	2010	150.458
LOC_Os01g22520.1	2067	1868	122.496	4.58471
LOC_Os01g22520.2	1976	1777	3578.5	140.793
LOC_Os01g22530.1	171	24.0032	0	0
LOC_Os01g22540.1	630	431	0	0
LOC_Os01g22550.1	2138	1939	178.651	6.4416
LOC_Os01g22550.2	2009	1810	10.3488	0.39974
LOC_Os01g22560.1	1056	857	13	1.06054
LOC_Os01g22570.1	783	584	9	1.07745
LOC_Os01g22590.1	2491	2292	0	0
LOC_Os01g22600.1	1836	1637	818	34.9358
LOC_Os01g22620.1	1278	1079	0	0
LOC_Os01g22630.1	3482	3283	284.354	6.05556
LOC_Os01g22630.2	3355	3156	97.6459	2.16313
LOC_Os01g22640.1	1926	1727	12	0.485797
LOC_Os01g22650.1	429	230	0	0
LOC_Os01g22660.1	1988	1789	3.35647	0.131171
LOC_Os01g22660.2	3666	3467	6.27227	0.126484
LOC_Os01g22660.3	1455	1256	3.37125	0.187658
LOC_Os01g22670.1	1863	1664	0	0
LOC_Os01g22680.1	1172	973	1	0.0718543
LOC_Os01g22700.1	654	455	0	0
LOC_Os01g22710.1	1626	1427	11	0.538933
LOC_Os01g22720.1	876	677	0	0
LOC_Os01g22730.1	1050	851	0	0
LOC_Os01g22740.1	3072	2873	0	0
LOC_Os01g22750.1	5961	5762	0	0
LOC_Os01g22760.1	987	788	0	0
LOC_Os01g22770.1	318	119.198	1	0.586537
LOC_Os01g22780.2	1578	1379	28	1.41958
LOC_Os01g22780.1	1580	1381	0	0
LOC_Os01g22794.1	1602	1403	3	0.149496
LOC_Os01g22810.1	216	39.2062	0	0
LOC_Os01g22820.1	255	62.6431	0	0
LOC_Os01g22830.1	2274	2075	0	0
LOC_Os01g22840.1	2823	2624	0	0
LOC_Os01g22850.1	864	665	0	0
LOC_Os01g22860.1	252	60.4487	0	0
LOC_Os01g22870.1	1108	909	650	49.9937
LOC_Os01g22880.1	513	314	0	0
LOC_Os01g22890.1	3921	3722	0	0
LOC_Os01g22900.1	2540	2341	4575.3	136.642
LOC_Os01g22900.3	2479	2280	0	0
LOC_Os01g22900.2	1871	1672	100.703	4.21087
LOC_Os01g22910.1	1395	1196	20.6265	1.20576
LOC_Os01g22920.1	531	332	0	0
LOC_Os01g22930.1	435	236	1	0.296247
LOC_Os01g22954.1	1984	1785	5	0.195838
LOC_Os01g22980.1	2235	2036	3643.95	125.13
LOC_Os01g22980.2	2232	2033	200.055	6.87982
LOC_Os01g22990.1	1127	928	1037.22	78.1424
LOC_Os01g22990.2	3337	3138	1227.78	27.3549
LOC_Os01g23000.1	582	383	0	0
LOC_Os01g23010.1	285	87.6516	1	0.797638
LOC_Os01g23020.1	5388	5189	0	0
LOC_Os01g23040.1	4995	4796	0	0
LOC_Os01g23050.1	495	296	0	0
LOC_Os01g23060.1	204	34.1075	0	0
LOC_Os01g23070.1	2046	1847	0	0
LOC_Os01g23080.1	843	644	0	0
LOC_Os01g23090.1	2484	2285	0	0
LOC_Os01g23100.1	981	782	0	0
LOC_Os01g23110.1	516	317	0	0
LOC_Os01g23120.1	3201	3002	0	0
LOC_Os01g23130.1	3795	3596	0	0
LOC_Os01g23144.1	1518	1319	0	0
LOC_Os01g23160.1	1455	1256	0	0
LOC_Os01g23180.1	654	455	0	0
LOC_Os01g23190.1	846	647	0	0
LOC_Os01g23200.1	4338	4139	0	0
LOC_Os01g23210.1	1521	1322	0	0
LOC_Os01g23230.1	759	560	0	0
LOC_Os01g23239.1	303	104.564	4	2.67451
LOC_Os01g23260.1	183	27.1095	0	0
LOC_Os01g23270.1	1710	1511	1	0.0462702
LOC_Os01g23280.1	1020	821	0	0
LOC_Os01g23290.1	1785	1586	3	0.132246
LOC_Os01g23300.1	273	77.0504	0	0
LOC_Os01g23310.1	516	317	0	0
LOC_Os01g23320.1	747	548	0	0
LOC_Os01g23330.1	3093	2894	0	0
LOC_Os01g23340.1	312	113.306	0	0
LOC_Os01g23350.1	275	78.7691	0	0
LOC_Os01g23360.1	1749	1550	0	0
LOC_Os01g23370.1	2199	2000	0	0
LOC_Os01g23380.1	2888	2689	174	4.52402
LOC_Os01g23390.1	165	22.648	0	0
LOC_Os01g23400.1	375	176.001	0	0
LOC_Os01g23410.1	1317	1118	5.57097	0.348381
LOC_Os01g23420.1	2337	2138	0	0
LOC_Os01g23430.1	2232	2033	37	1.27242
LOC_Os01g23440.1	2256	2057	0	0
LOC_Os01g23460.1	633	434	8	1.28874
LOC_Os01g23470.1	2442	2243	1.42894	0.04454
LOC_Os01g23480.1	468	269	0	0
LOC_Os01g23490.1	600	401	0	0
LOC_Os01g23500.1	426	227	0	0
LOC_Os01g23510.1	357	158.007	0	0
LOC_Os01g23520.1	318	119.198	0	0
LOC_Os01g23530.1	1644	1445	0	0
LOC_Os01g23540.1	2460	2261	1	0.0309218
LOC_Os01g23550.1	2394	2195	0	0
LOC_Os01g23560.1	1233	1034	0	0
LOC_Os01g23570.1	315	116.247	0.301802	0.181512
LOC_Os01g23580.1	2720	2521	60	1.66396
LOC_Os01g23590.1	3479	3280	2546.73	54.2845
LOC_Os01g23590.3	1470	1271	41.2657	2.26991
LOC_Os01g23590.2	1531	1332	0	0
LOC_Os01g23600.1	1740	1541	89	4.03788
LOC_Os01g23610.2	2399	2200	10.6433	0.338236
LOC_Os01g23610.1	2332	2133	931.357	30.5275
LOC_Os01g23620.1	1256	1057	1589.38	105.128
LOC_Os01g23630.1	785	586	182	21.714
LOC_Os01g23640.1	2010	1811	1234.27	47.6494
LOC_Os01g23640.2	2269	2070	57.7287	1.94979
LOC_Os01g23650.1	339	140.036	0	0
LOC_Os01g23660.1	357	158.007	1	0.442476
LOC_Os01g23670.1	588	389	0	0
LOC_Os01g23680.3	1269	1070	459.528	30.0258
LOC_Os01g23680.2	1537	1338	215.669	11.2693
LOC_Os01g23680.1	1511	1312	982.803	52.3719
LOC_Os01g23690.1	468	269	0	0
LOC_Os01g23700.1	447	248	0	0
LOC_Os01g23705.1	570	371	2	0.376896
LOC_Os01g23710.1	2108	1909	268	9.8151
LOC_Os01g23730.1	804	605	3	0.346682
LOC_Os01g23740.2	1082	883	5.6552	0.447768
LOC_Os01g23740.1	1558	1359	2788.34	143.447
LOC_Os01g23750.1	1221	1022	0	0
LOC_Os01g23760.1	1224	1025	0	0
LOC_Os01g23770.1	972	773	0	0
LOC_Os01g23780.1	837	638	0	0
LOC_Os01g23790.1	212	37.4069	0	0
LOC_Os01g23800.1	441	242	0	0
LOC_Os01g23810.1	846	647	0	0
LOC_Os01g23820.1	459	260	0	0
LOC_Os01g23830.1	975	776	0	0
LOC_Os01g23840.1	639	440	0	0
LOC_Os01g23850.1	1890	1691	15	0.620174
LOC_Os01g23870.1	1696	1497	19	0.887355
LOC_Os01g23880.1	1201	1002	1	0.0697747
LOC_Os01g23890.1	930	731	0	0
LOC_Os01g23900.1	4569	4370	0	0
LOC_Os01g23910.1	462	263	114.513	30.4415
LOC_Os01g23920.1	381	182	0	0
LOC_Os01g23930.1	4650	4451	0	0
LOC_Os01g23940.1	1353	1154	0	0
LOC_Os01g23960.1	3039	2840	0	0
LOC_Os01g23970.1	1277	1078	3	0.194567
LOC_Os01g23980.1	4638	4439	9.6835	0.152515
LOC_Os01g23990.1	566	367	30	5.71506
LOC_Os01g24010.1	4580	4381	56.7094	0.904998
LOC_Os01g24020.1	669	470	30.3317	4.51196
LOC_Os01g24030.2	1586	1387	0	0
LOC_Os01g24030.1	2071	1872	0	0
LOC_Os01g24040.1	2322	2123	0	0
LOC_Os01g24050.1	2506	2307	0	0
LOC_Os01g24060.2	2167	1968	51.0477	1.8135
LOC_Os01g24060.1	2229	2030	384.952	13.258
LOC_Os01g24070.1	1281	1082	311.455	20.1249
LOC_Os01g24070.2	1161	962	217.545	15.8103
LOC_Os01g24080.1	2637	2438	2	0.0573538
LOC_Os01g24090.2	1541	1342	16.0314	0.835187
LOC_Os01g24090.1	1232	1033	96.9686	6.56291
LOC_Os01g24100.1	1782	1583	0	0
LOC_Os01g24110.1	486	287	0	0
LOC_Os01g24120.1	528	329	2	0.425011
LOC_Os01g24130.1	1377	1178	0	0
LOC_Os01g24140.1	2310	2111	0	0
LOC_Os01g24150.1	324	125.126	0	0
LOC_Os01g24160.1	279	82.267	0	0
LOC_Os01g24170.1	363	164.004	0	0
LOC_Os01g24180.1	1983	1784	0	0
LOC_Os01g24190.1	207	35.2996	1	1.9806
LOC_Os01g24200.1	894	695	1	0.100596
LOC_Os01g24210.1	1638	1439	23	1.11746
LOC_Os01g24220.1	2187	1988	0	0
LOC_Os01g24230.1	411	212	0	0
LOC_Os01g24240.1	2268	2069	0	0
LOC_Os01g24260.1	882	683	5.57104	0.570271
LOC_Os01g24270.1	477	278	0	0
LOC_Os01g24280.1	513	314	0	0
LOC_Os01g24294.1	5229	5030	0	0
LOC_Os01g24310.1	3288	3089	0	0
