target_id	length	eff_length	est_counts	tpm
LOC_Os01g46932.1	1110	911	1151.03	49.7539
LOC_Os01g46932.2	837	638	73.9656	4.56527
LOC_Os01g46940.1	852	653	0	0
LOC_Os01g46950.1	1899	1700	20	0.463274
LOC_Os01g46970.1	1621	1422	516.588	14.3055
LOC_Os01g46970.2	1526	1327	107.412	3.18741
LOC_Os01g46980.1	1364	1165	7136	241.205
LOC_Os01g46984.1	1542	1343	4	0.117285
LOC_Os01g46990.1	204	34.1075	0	0
LOC_Os01g47000.1	4839	4640	0	0
LOC_Os01g47020.1	3144	2945	0	0
LOC_Os01g47030.1	6087	5888	0	0
LOC_Os01g47040.1	1354	1155	36	1.22738
LOC_Os01g47050.1	1982	1783	147	3.24656
LOC_Os01g47070.1	1271	1072	303	11.1302
LOC_Os01g47080.1	2246	2047	379	7.29085
LOC_Os01g47090.1	840	641	0	0
LOC_Os01g47100.1	1074	875	24	1.08009
LOC_Os01g47110.1	366	167.003	24	5.65906
LOC_Os01g47130.1	1470	1271	0	0
LOC_Os01g47140.1	884	685	0	0
LOC_Os01g47150.1	4428	4229	0	0
LOC_Os01g47160.1	2628	2429	0	0
LOC_Os01g47170.1	5763	5564	0	0
LOC_Os01g47180.1	1291	1092	6	0.216364
LOC_Os01g47190.1	918	719	561	30.7249
LOC_Os01g47200.1	1649	1450	148	4.0193
LOC_Os01g47220.1	1350	1151	0	0
LOC_Os01g47230.1	462	263	1	0.149727
LOC_Os01g47210.1	261	67.2176	0	0
LOC_Os01g47240.1	3138	2939	0	0
LOC_Os01g47250.1	6093	5894	0	0
LOC_Os01g47256.1	1198	999	95.2336	3.75389
LOC_Os01g47256.2	1315	1116	120.185	4.24075
LOC_Os01g47256.3	1833	1634	225.879	5.44354
LOC_Os01g47256.4	1311	1112	20.7022	0.733108
LOC_Os01g47262.2	1329	1130	2112	73.5991
LOC_Os01g47270.1	795	596	222	14.6678
LOC_Os01g47280.1	868	669	8	0.470891
LOC_Os01g47290.1	941	742	128	6.79302
LOC_Os01g47300.2	823	624	257.101	16.2246
LOC_Os01g47300.3	786	587	52.7217	3.53678
LOC_Os01g47300.1	2685	2486	1595.08	25.2661
LOC_Os01g47300.4	849	650	0	0
LOC_Os01g47310.1	345	146.021	0	0
LOC_Os01g47330.1	879	680	1008	58.3725
LOC_Os01g47340.1	1074	875	13046.2	587.129
LOC_Os01g47340.2	3122	2923	487.78	6.57132
LOC_Os01g47350.1	1510	1311	458	13.7569
LOC_Os01g47360.1	729	530	0	0
LOC_Os01g47370.1	276	79.6362	8	3.95582
LOC_Os01g47380.1	612	413	0	0
LOC_Os01g47400.1	1776	1577	150	3.74556
LOC_Os01g47400.2	1676	1477	0	0
LOC_Os01g47410.1	1946	1747	315.228	7.10541
LOC_Os01g47410.2	1887	1688	258.772	6.03673
LOC_Os01g47420.1	969	770	216.766	11.0855
LOC_Os01g47420.2	1087	888	47.3695	2.1006
LOC_Os01g47420.3	725	526	51.8646	3.88277
LOC_Os01g47430.1	3237	3038	179.927	2.33219
LOC_Os01g47430.2	3112	2913	7798.77	105.425
LOC_Os01g47440.1	657	458	0	0
LOC_Os01g47450.1	1895	1696	1916	44.4863
LOC_Os01g47460.1	2333	2134	1265.66	23.3549
LOC_Os01g47460.2	2754	2555	393.343	6.0623
LOC_Os01g47470.1	2401	2202	92.0334	1.64583
LOC_Os01g47480.1	234	48.6523	0	0
LOC_Os01g47490.1	1138	939	64.3835	2.70001
LOC_Os01g47490.5	734	535	6.92478	0.509693
LOC_Os01g47490.2	1085	886	2173.52	96.6023
LOC_Os01g47490.3	2704	2505	112.169	1.76328
LOC_Os01g47500.1	984	785	0	0
LOC_Os01g47510.1	3105	2906	0	0
LOC_Os01g47520.1	363	164.004	0	0
LOC_Os01g47530.1	3301	3102	943.603	11.9786
LOC_Os01g47530.4	3224	3025	0	0
LOC_Os01g47530.2	2667	2468	28.5987	0.456307
LOC_Os01g47530.3	2553	2354	5871.8	98.2249
LOC_Os01g47540.1	1894	1695	2534.95	58.8921
LOC_Os01g47540.3	1837	1638	9.77103	0.2349
LOC_Os01g47540.4	3384	3185	213.275	2.63686
LOC_Os01g47540.2	1881	1682	0	0
LOC_Os01g47550.1	1514	1315	406	12.1579
LOC_Os01g47560.1	2182	1983	462	9.17437
LOC_Os01g47570.1	693	494	59	4.70308
LOC_Os01g47580.1	1544	1345	13	0.380608
LOC_Os01g47580.2	1060	861	0	0
LOC_Os01g47600.1	768	569	180	12.4571
LOC_Os01g47610.1	1353	1154	43	1.4673
LOC_Os01g47620.1	1167	968	306	12.4481
LOC_Os01g47630.2	1071	872	164.596	7.43292
LOC_Os01g47630.1	927	728	1920.4	103.877
LOC_Os01g47635.1	1071	872	0	0
LOC_Os01g47650.1	3047	2848	2092	28.9253
LOC_Os01g47660.1	897	698	1689.25	95.3004
LOC_Os01g47670.1	1095	896	0	0
LOC_Os01g47680.1	1115	916	289.672	12.4528
LOC_Os01g47680.2	986	787	2.16338	0.108247
LOC_Os01g47690.1	1559	1360	1859.41	53.8386
LOC_Os01g47690.2	1385	1186	30.5861	1.01554
LOC_Os01g47700.1	359	160.006	0	0
LOC_Os01g47710.1	2303	2104	0	0
LOC_Os01g47720.1	327	128.099	0	0
LOC_Os01g47730.1	1201	1002	226	8.88173
LOC_Os01g47740.3	2510	2311	1523.86	25.9658
LOC_Os01g47740.4	2407	2208	15.8696	0.283024
LOC_Os01g47740.1	2513	2314	1179.54	20.0728
LOC_Os01g47740.2	2579	2380	101.726	1.68311
LOC_Os01g47745.1	1437	1238	1	0.031808
LOC_Os01g47750.1	777	578	114	7.76665
LOC_Os01g47760.1	981	782	802	40.3854
LOC_Os01g47770.2	1148	949	89.7765	3.72523
LOC_Os01g47770.1	1153	954	1434.62	59.2171
LOC_Os01g47780.1	1052	853	0	0
LOC_Os01g47790.1	4815	4616	0	0
LOC_Os01g47800.1	3627	3428	924	10.6142
LOC_Os01g47810.1	2388	2189	96	1.72696
LOC_Os01g47820.1	2425	2226	21	0.371493
LOC_Os01g47830.1	1812	1613	1	0.0244131
LOC_Os01g47840.1	2346	2147	449	8.23514
LOC_Os01g47850.1	2178	1979	2	0.0397962
LOC_Os01g47860.1	2400	2201	0	0
LOC_Os01g47870.1	720	521	0	0
LOC_Os01g47880.1	498	299	3	0.3951
LOC_Os01g47890.1	2493	2294	14.9834	0.257202
LOC_Os01g47900.1	2801	2602	139	2.10361
LOC_Os01g47910.1	396	197	0	0
LOC_Os01g47920.1	288	90.399	0	0
LOC_Os01g47930.1	219	40.6244	2	1.93865
LOC_Os01g47940.1	2244	2045	0	0
LOC_Os01g47950.1	768	569	0	0
LOC_Os01g47960.1	1617	1418	0	0
LOC_Os01g47970.1	1395	1196	0	0
LOC_Os01g47980.1	5676	5477	1.28408	0.00923222
LOC_Os01g48000.1	2802	2603	82	1.2405
LOC_Os01g48010.1	1745	1546	20.9331	0.533189
LOC_Os01g48020.1	2337	2138	52.0669	0.958983
LOC_Os01g48030.1	786	587	1	0.067084
LOC_Os01g48040.1	2701	2502	1	0.0157387
LOC_Os01g48060.2	2811	2612	639.533	9.64155
LOC_Os01g48060.3	2739	2540	0	0
LOC_Os01g48060.1	2681	2482	344.467	5.46515
LOC_Os01g48070.1	1278	1079	0	0
LOC_Os01g48080.1	645	446	0	0
LOC_Os01g48090.1	1278	1079	0	0
LOC_Os01g48100.1	498	299	1	0.1317
LOC_Os01g48110.1	210	36.5455	8	8.62012
LOC_Os01g48120.1	1104	905	1	0.0435119
LOC_Os01g48130.1	1533	1334	0	0
LOC_Os01g48130.2	1539	1340	50	1.46934
LOC_Os01g48140.1	1746	1547	27	0.687275
LOC_Os01g48150.1	177	25.486	0	0
LOC_Os01g48160.1	204	34.1075	0	0
LOC_Os01g48170.1	735	536	98	7.19976
LOC_Os01g48180.1	5142	4943	2219	17.6776
LOC_Os01g48190.3	2649	2450	60.398	0.970764
LOC_Os01g48190.1	1502	1303	2137.39	64.5947
LOC_Os01g48190.2	1326	1127	69.2075	2.41817
LOC_Os01g48200.1	1929	1730	2009	45.7289
LOC_Os01g48210.1	2226	2027	1255.27	24.3859
LOC_Os01g48210.2	1192	993	9.73494	0.386048
LOC_Os01g48220.1	2064	1865	506	10.6839
LOC_Os01g48230.1	306	107.463	0	0
LOC_Os01g48250.1	1818	1619	125	3.04033
LOC_Os01g48260.1	270	74.5129	0	0
LOC_Os01g48270.1	1706	1507	2970	77.6069
LOC_Os01g48280.1	1124	925	4839.68	206.031
LOC_Os01g48280.2	951	752	205.318	10.7514
LOC_Os01g48290.1	528	329	37	4.42856
LOC_Os01g48300.3	1777	1578	787.58	19.6537
LOC_Os01g48300.1	1776	1577	414.216	10.3431
LOC_Os01g48300.2	1909	1710	2487.42	57.2809
LOC_Os01g48300.4	1572	1373	1401.78	40.2039
LOC_Os01g48310.1	2154	1955	817	16.4563
LOC_Os01g48320.1	1799	1600	571	14.0531
LOC_Os01g48330.1	3973	3774	2997	31.271
LOC_Os01g48339.1	1144	945	52	2.16685
LOC_Os01g48360.2	661	462	180.998	15.4272
LOC_Os01g48360.1	516	317	45.0022	5.59026
LOC_Os01g48370.1	1523	1324	1422	42.293
LOC_Os01g48380.2	3492	3293	534.85	6.39583
LOC_Os01g48380.1	3042	2843	3172.15	43.9373
LOC_Os01g48390.1	2518	2319	673.321	11.4335
LOC_Os01g48390.2	2490	2291	23.679	0.407001
LOC_Os01g48400.1	222	42.1033	0	0
LOC_Os01g48410.1	2338	2139	5	0.0920484
LOC_Os01g48420.1	1040	841	8103	379.408
LOC_Os01g48430.1	1116	917	0	0
LOC_Os01g48440.1	2322	2123	1693.12	31.4048
LOC_Os01g48440.2	2469	2270	26.4833	0.459413
LOC_Os01g48440.3	2750	2551	233.392	3.60274
LOC_Os01g48444.1	1140	941	1829.58	76.5628
LOC_Os01g48446.1	1319	1120	174	6.1177
LOC_Os01g48470.1	444	245	10	1.60728
LOC_Os01g48480.1	2304	2105	0	0
LOC_Os01g48490.1	4872	4673	0	0
LOC_Os01g48500.1	1085	886	275	12.2224
LOC_Os01g48520.1	1140	941	0	0
LOC_Os01g48525.1	1125	926	5	0.212626
LOC_Os01g48530.1	971	772	0	0
LOC_Os01g48540.1	1991	1792	0	0
LOC_Os01g48550.1	1483	1284	30	0.920054
LOC_Os01g48560.1	333	134.061	0	0
LOC_Os01g48570.1	1622	1423	5	0.138364
LOC_Os01g48580.1	1482	1283	0	0
LOC_Os01g48590.1	327	128.099	0	0
LOC_Os01g48600.1	290	92.2489	0	0
LOC_Os01g48610.1	3130	2931	44	0.591145
LOC_Os01g48620.1	2822	2623	12	0.180152
LOC_Os01g48640.1	3049	2850	219	3.02591
LOC_Os01g48650.1	1452	1253	130.797	4.11058
LOC_Os01g48660.1	2965	2766	0	0
LOC_Os01g48670.1	3963	3764	7.08063	0.0740763
LOC_Os01g48680.1	2914	2715	4406.14	63.9066
LOC_Os01g48680.2	2912	2713	383.856	5.57155
LOC_Os01g48690.1	1032	833	3685.23	174.211
LOC_Os01g48690.2	1025	826	32.769	1.56221
LOC_Os01g48700.1	1185	986	253	10.1042
LOC_Os01g48710.1	836	637	22	1.36
LOC_Os01g48720.1	1916	1717	747	17.132
LOC_Os01g48740.1	936	737	0	0
LOC_Os01g48750.1	1183	984	0	0
LOC_Os01g48760.2	808	609	6.17759	0.399447
LOC_Os01g48760.1	817	618	183.822	11.713
LOC_Os01g48770.2	853	654	3327	200.324
LOC_Os01g48780.1	477	278	0	0
LOC_Os01g48790.1	2860	2661	2000.29	29.6009
LOC_Os01g48790.2	2796	2597	631.765	9.57946
LOC_Os01g48790.3	3164	2965	624.945	8.29993
LOC_Os01g48800.1	1755	1556	19	0.48084
LOC_Os01g48810.1	1056	857	1077	49.4871
LOC_Os01g48820.1	1614	1415	460.784	12.8232
LOC_Os01g48830.2	2850	2651	1453.45	21.5897
LOC_Os01g48830.3	2431	2232	249.861	4.40819
LOC_Os01g48830.1	1508	1309	92.6895	2.78835
LOC_Os01g48840.1	312	113.306	0	0
LOC_Os01g48850.1	1993	1794	157	3.44615
LOC_Os01g48874.1	2191	1992	540	10.6748
LOC_Os01g48900.1	2691	2492	44	0.695283
LOC_Os01g48910.2	2443	2244	21.3339	0.374372
LOC_Os01g48910.3	2334	2135	11.7383	0.216503
LOC_Os01g48910.1	2560	2361	915.928	15.2764
LOC_Os01g48920.1	2154	1955	782.546	15.7623
LOC_Os01g48930.1	1689	1490	3544	93.6622
LOC_Os01g48930.2	1491	1292	0	0
LOC_Os01g48940.1	678	479	26	2.13744
LOC_Os01g48950.1	708	509	8	0.618912
LOC_Os01g48960.1	7061	6862	16651	95.5535
LOC_Os01g48970.1	282	84.9399	0	0
LOC_Os01g48980.1	2933	2734	1203	17.327
LOC_Os01g48990.1	1543	1344	4480	131.261
LOC_Os01g48990.2	1408	1209	6012	195.817
LOC_Os01g49000.1	2039	1840	1003	21.4655
LOC_Os01g49010.2	1503	1304	92.3229	2.78798
LOC_Os01g49010.1	1638	1439	48.6771	1.33205
LOC_Os01g49020.1	696	497	3	0.237696
LOC_Os01g49024.1	1116	917	4	0.17177
LOC_Os01g49026.3	416	217	53.3637	9.68373
LOC_Os01g49026.2	1108	909	362.01	15.6824
LOC_Os01g49026.1	811	612	2345.63	150.926
LOC_Os01g49030.1	927	728	60	3.24546
LOC_Os01g49050.1	357	158.007	0	0
LOC_Os01g49060.1	1961	1762	883.392	19.7426
LOC_Os01g49060.2	1955	1756	71.1202	1.59487
LOC_Os01g49060.3	2044	1845	353.745	7.55007
LOC_Os01g49065.1	3338	3139	140.684	1.76486
LOC_Os01g49070.1	315	116.247	0	0
LOC_Os01g49080.1	261	67.2176	0	0
LOC_Os01g49090.1	711	512	10.1941	0.784039
LOC_Os01g49110.1	2530	2331	0	0
LOC_Os01g49110.2	2434	2235	68.1324	1.20042
LOC_Os01g49120.1	2367	2168	595.61	10.8183
LOC_Os01g49130.1	489	290	9.15555	1.24321
LOC_Os01g49150.1	1943	1744	78	1.76119
LOC_Os01g49154.1	1415	1216	2	0.0647669
LOC_Os01g49160.1	1411	1212	8	0.259923
LOC_Os01g49180.1	4368	4169	817	7.71697
LOC_Os01g49190.1	2130	1931	6080.79	124.004
LOC_Os01g49200.1	2553	2354	12	0.200739
LOC_Os01g49210.1	901	702	38	2.13159
LOC_Os01g49219.1	2476	2277	1618.27	27.9863
LOC_Os01g49230.1	1570	1371	128	3.67646
LOC_Os01g49240.1	1849	1650	0	0
LOC_Os01g49250.1	1687	1488	633	16.7517
LOC_Os01g49260.1	1740	1541	2	0.0511075
LOC_Os01g49270.1	2136	1937	1	0.0203295
LOC_Os01g49280.1	1618	1419	89	2.46982
LOC_Os01g49290.1	1431	1232	2715.48	86.7947
LOC_Os01g49300.1	3858	3659	1	0.010762
LOC_Os01g49310.2	3188	2989	373.499	4.92063
LOC_Os01g49310.1	3323	3124	178.501	2.25002
LOC_Os01g49320.1	1339	1140	63	2.17617
LOC_Os01g49330.1	1824	1625	607.765	14.7279
LOC_Os01g49340.1	1396	1197	268.235	8.82425
LOC_Os01g49350.1	1298	1099	534	19.1338
LOC_Os01g49360.1	1966	1767	24	0.53485
LOC_Os01g49370.1	981	782	47	2.36673
LOC_Os01g49380.1	1300	1101	497	17.7757
LOC_Os01g49380.2	1290	1091	0	0
LOC_Os01g49390.1	1092	893	0	0
LOC_Os01g49400.1	516	317	0	0
LOC_Os01g49410.1	615	416	52	4.92229
LOC_Os01g49420.1	1191	992	0	0
LOC_Os01g49430.1	1620	1421	8	0.221693
LOC_Os01g49440.1	1288	1089	53	1.91648
LOC_Os01g49450.1	510	311	0	0
LOC_Os01g49460.1	456	257	0	0
LOC_Os01g49470.1	4213	4014	48740.9	478.16
LOC_Os01g49470.2	4285	4086	3930.08	37.8756
LOC_Os01g49480.1	186	27.9783	0	0
LOC_Os01g49490.1	784	585	274	18.4439
LOC_Os01g49500.1	327	128.099	8.04197	2.47214
LOC_Os01g49510.1	2499	2300	611.399	10.4678
LOC_Os01g49529.2	3358	3159	758.517	9.45524
LOC_Os01g49529.3	4852	4653	500.115	4.23246
LOC_Os01g49529.1	3428	3229	178.285	2.17422
LOC_Os01g49529.4	1066	867	50.6855	2.30209
LOC_Os01g49550.1	267	72.0264	9	4.92048
LOC_Os01g49560.1	1035	836	78.5152	3.69832
LOC_Os01g49570.1	318	119.198	0	0
LOC_Os01g49580.1	2742	2543	97.2517	1.50594
LOC_Os01g49600.1	1519	1320	61.4848	1.83422
LOC_Os01g49614.1	3011	2812	124.152	1.73859
LOC_Os01g49614.3	1162	963	6.95193	0.284273
LOC_Os01g49614.2	1962	1763	21.6439	0.483438
LOC_Os01g49630.1	1541	1342	10	0.29343
LOC_Os01g49640.1	745	546	3	0.216364
LOC_Os01g49650.1	931	732	6	0.322773
LOC_Os01g49660.1	609	410	14	1.34462
LOC_Os01g49670.3	1581	1382	181.53	5.17247
LOC_Os01g49670.4	1577	1378	41.1295	1.17533
LOC_Os01g49670.2	1662	1463	407.561	10.97
LOC_Os01g49670.5	1720	1521	0	0
LOC_Os01g49670.1	1666	1467	1487.78	39.9361
LOC_Os01g49680.1	2812	2613	3073.72	46.3214
LOC_Os01g49690.1	1650	1451	2342	63.5589
LOC_Os01g49710.1	923	724	76	4.13363
LOC_Os01g49720.1	995	796	97	4.79861
LOC_Os01g49730.1	887	688	102	5.83806
LOC_Os01g49740.1	2328	2129	1827	33.7925
LOC_Os01g49750.1	861	662	5	0.297419
LOC_Os01g49760.1	3116	2917	1493.96	20.1679
LOC_Os01g49760.3	3112	2913	243.985	3.29821
LOC_Os01g49770.1	1178	979	925.307	37.2186
LOC_Os01g49770.2	2908	2709	331.746	4.8223
LOC_Os01g49780.1	171	24.0032	0	0
LOC_Os01g49790.1	276	79.6362	0	0
LOC_Os01g49800.1	654	455	0	0
LOC_Os01g49810.1	951	752	0	0
LOC_Os01g49820.2	2062	1863	319.017	6.74307
LOC_Os01g49820.1	2057	1858	210.983	4.47156
LOC_Os01g49830.1	1635	1436	800	21.9378
LOC_Os01g49840.1	210	36.5455	0	0
LOC_Os01g49860.1	438	239	0	0
LOC_Os01g49870.1	1677	1478	0	0
LOC_Os01g49880.1	807	608	11	0.712436
LOC_Os01g49890.1	1986	1787	4944	108.946
LOC_Os01g49900.1	1272	1073	1204	44.1859
LOC_Os01g49910.1	1702	1503	28	0.733594
LOC_Os01g49920.1	4002	3803	516	5.34294
LOC_Os01g49930.1	2224	2025	897	17.4431
LOC_Os01g49940.1	4532	4333	5673.63	51.562
LOC_Os01g49940.2	4528	4329	87.3658	0.794714
LOC_Os01g49950.1	3111	2912	0	0
LOC_Os01g49960.1	474	275	0	0
LOC_Os01g49970.1	2712	2513	0	0
LOC_Os01g49980.1	4518	4319	3.14627	0.0286859
LOC_Os01g49990.1	333	134.061	0	0
LOC_Os01g50000.1	639	440	10	0.894961
LOC_Os01g50010.1	2395	2196	905	16.2283
LOC_Os01g50020.1	1872	1673	4	0.0941501
LOC_Os01g50030.1	2037	1838	7970.2	170.758
LOC_Os01g50032.1	1593	1394	258.198	7.29368
LOC_Os01g50040.1	1804	1605	1323	32.4595
LOC_Os01g50050.1	1528	1329	2673.9	79.2277
LOC_Os01g50050.2	1513	1314	593.099	17.7742
LOC_Os01g50060.1	1481	1282	615.886	18.9177
LOC_Os01g50070.1	282	84.9399	27	12.5172
LOC_Os01g50080.1	3743	3544	2014	22.3781
LOC_Os01g50090.1	3114	2915	0	0
LOC_Os01g50100.1	4079	3880	948.843	9.62985
LOC_Os01g50110.1	1124	925	0	0
LOC_Os01g50120.1	3652	3453	728.782	8.31109
LOC_Os01g50120.2	1634	1435	266.218	7.30538
LOC_Os01g50140.1	513	314	0	0
LOC_Os01g50160.1	4082	3883	1846	18.7207
LOC_Os01g50170.1	1643	1444	123	3.35425
LOC_Os01g50180.1	4596	4397	3.15996	0.0282997
LOC_Os01g50190.1	528	329	0	0
LOC_Os01g50200.1	1868	1669	32	0.755006
LOC_Os01g50220.1	3252	3053	1	0.0128982
LOC_Os01g50230.1	2271	2072	0	0
LOC_Os01g50240.1	1053	854	0	0
LOC_Os01g50259.1	1131	932	0	0
LOC_Os01g50280.1	508	309	0	0
LOC_Os01g50290.1	573	374	0	0
LOC_Os01g50300.1	519	320	3	0.369172
LOC_Os01g50310.1	1562	1363	422	12.192
LOC_Os01g50320.1	3010	2811	964.665	13.5136
LOC_Os01g50320.2	2659	2460	1128.34	18.0618
LOC_Os01g50330.1	975	776	0	0
LOC_Os01g50340.1	2639	2440	634	10.2319
LOC_Os01g50350.1	869	670	0	0
LOC_Os01g50350.2	775	576	5	0.341826
LOC_Os01g50360.1	1551	1352	5.01176	0.145972
LOC_Os01g50370.1	1588	1389	211	5.98187
LOC_Os01g50380.1	435	236	0	0
LOC_Os01g50400.1	1366	1167	93	3.13812
LOC_Os01g50410.1	1356	1157	200	6.80697
LOC_Os01g50420.1	1646	1447	63	1.71447
LOC_Os01g50430.1	423	224	0	0
LOC_Os01g50440.1	981	782	70	3.52491
LOC_Os01g50450.1	1418	1219	3547	114.581
LOC_Os01g50460.1	1172	973	3027	122.506
LOC_Os01g50470.1	3727	3528	44	0.491113
LOC_Os01g50480.1	1137	938	0	0
LOC_Os01g50490.1	1917	1718	1	0.022921
LOC_Os01g50500.1	4575	4376	0	0
LOC_Os01g50510.1	321	122.158	2	0.644709
LOC_Os01g50520.1	384	185	0	0
LOC_Os01g50530.1	1236	1037	0	0
LOC_Os01g50550.1	1299	1100	0	0
LOC_Os01g50560.1	231	46.9179	0	0
LOC_Os01g50570.1	393	194	0	0
LOC_Os01g50580.1	1158	959	0	0
LOC_Os01g50590.1	1551	1352	0	0
LOC_Os01g50600.1	333	134.061	0	0
LOC_Os01g50610.1	1608	1409	38	1.06201
LOC_Os01g50610.2	1715	1516	0	0
LOC_Os01g50616.1	2817	2618	618.936	9.30964
LOC_Os01g50616.2	2131	1932	43.0643	0.877743
LOC_Os01g50622.2	1400	1201	6.7563	0.221525
LOC_Os01g50622.3	1488	1289	0	0
LOC_Os01g50622.1	1374	1175	72.6384	2.43436
LOC_Os01g50622.4	1575	1376	5.60534	0.160413
LOC_Os01g50630.1	246	56.2527	0	0
LOC_Os01g50640.1	5589	5390	6.2953	0.0459923
LOC_Os01g50650.1	3141	2942	12.7571	0.170752
LOC_Os01g50660.1	327	128.099	0	0
LOC_Os01g50670.1	672	473	0	0
LOC_Os01g50680.1	1635	1436	3	0.0822666
LOC_Os01g50690.1	3409	3210	1561	19.1494
LOC_Os01g50700.1	2213	2014	98	1.91612
LOC_Os01g50710.1	435	236	0	0
LOC_Os01g50720.1	1558	1359	81	2.34705
LOC_Os01g50730.1	717	518	42	3.19284
LOC_Os01g50740.1	462	263	0	0
LOC_Os01g50750.1	1568	1369	8	0.230114
LOC_Os01g50760.1	1546	1347	5951	173.972
LOC_Os01g50770.1	1941	1742	4756.14	107.514
LOC_Os01g50770.2	1927	1728	60.833	1.38628
LOC_Os01g50780.1	447	248	0	0
LOC_Os01g50790.1	1953	1754	31.0493	0.697075
LOC_Os01g50800.1	2037	1838	0	0
LOC_Os01g50810.1	1121	922	0	0
LOC_Os01g50820.1	2116	1917	53	1.08871
LOC_Os01g50830.2	2035	1836	56.1726	1.20478
LOC_Os01g50830.1	1297	1098	371.827	13.3351
LOC_Os01g50840.1	1281	1082	408	14.8487
LOC_Os01g50849.3	2239	2040	383.186	7.39667
LOC_Os01g50849.1	2230	2031	1387.9	26.9095
LOC_Os01g50849.2	2304	2105	2273.06	42.5222
LOC_Os01g50860.1	2795	2596	2483	37.6642
LOC_Os01g50870.1	312	113.306	2	0.695077
LOC_Os01g50880.1	153	20.2732	0	0
LOC_Os01g50890.1	261	67.2176	4	2.34333
LOC_Os01g50900.1	897	698	3	0.169248
LOC_Os01g50910.2	1116	917	0	0
LOC_Os01g50910.1	1018	819	95	4.56769
LOC_Os01g50930.1	1165	966	1317.46	53.7052
LOC_Os01g50930.2	847	648	121.544	7.38608
LOC_Os01g50934.1	520	321	234	28.7057
LOC_Os01g50940.1	2113	1914	74.0734	1.52397
LOC_Os01g50950.1	321	122.158	0	0
LOC_Os01g50960.1	1144	945	505	21.0434
LOC_Os01g50970.1	2101	1902	67	1.38714
LOC_Os01g50980.1	2043	1844	11	0.234903
LOC_Os01g50990.1	1245	1046	1	0.0376466
LOC_Os01g51000.1	318	119.198	0	0
LOC_Os01g51010.1	3969	3770	1068.47	11.1604
LOC_Os01g51010.2	3348	3149	896.53	11.2111
LOC_Os01g51020.1	792	593	114	7.5702
LOC_Os01g51030.1	620	421	169	15.8074
LOC_Os01g51040.1	2439	2240	11690	205.505
LOC_Os01g51050.1	732	533	19	1.40373
LOC_Os01g51060.1	2674	2475	360.042	5.72842
LOC_Os01g51080.1	2634	2435	0	0
LOC_Os01g51090.1	2802	2603	0	0
LOC_Os01g51100.1	2646	2447	0	0
LOC_Os01g51110.1	252	60.4487	0	0
LOC_Os01g51120.2	2499	2300	311.796	5.33826
LOC_Os01g51120.1	1309	1110	2829.2	100.369
LOC_Os01g51130.1	4908	4709	0	0
LOC_Os01g51140.2	2285	2086	154.187	2.91066
LOC_Os01g51140.1	2094	1895	23.8126	0.494828
LOC_Os01g51154.3	1392	1193	64.4385	2.12697
LOC_Os01g51154.1	1320	1121	1113.43	39.1123
LOC_Os01g51154.2	1314	1115	818.133	28.8939
LOC_Os01g51170.1	1777	1578	659.773	16.4643
LOC_Os01g51180.1	5043	4844	0	0
LOC_Os01g51190.1	1839	1640	444	10.661
LOC_Os01g51200.2	2299	2100	487.57	9.14271
LOC_Os01g51200.1	2144	1945	5889.43	119.237
LOC_Os01g51210.1	1164	965	875.666	35.7329
LOC_Os01g51210.2	1264	1065	100.334	3.70984
LOC_Os01g51220.1	932	733	1252	67.2601
LOC_Os01g51230.1	1676	1477	3	0.079983
LOC_Os01g51240.1	276	79.6362	0	0
LOC_Os01g51250.1	1748	1549	497	12.6346
LOC_Os01g51260.1	1328	1129	0	0
LOC_Os01g51270.1	294	95.9882	0	0
LOC_Os01g51280.1	2002	1803	855.347	18.6811
LOC_Os01g51280.2	2086	1887	19.0772	0.398107
LOC_Os01g51290.2	4063	3864	5636.89	57.4459
LOC_Os01g51290.1	4026	3827	6884.11	70.8348
LOC_Os01g51300.1	1873	1674	1510.99	35.5438
LOC_Os01g51300.2	1846	1647	1922.01	45.9535
LOC_Os01g51310.1	1164	965	1	0.0408065
LOC_Os01g51320.1	1635	1436	33.9083	0.929841
LOC_Os01g51330.1	1492	1293	342.093	10.4184
LOC_Os01g51340.1	1350	1151	5	0.171061
LOC_Os01g51360.1	2040	1841	1918.77	41.0419
LOC_Os01g51360.2	1666	1467	663.226	17.8028
LOC_Os01g51370.2	1682	1483	473.134	12.5632
LOC_Os01g51370.1	892	693	100.866	5.73152
LOC_Os01g51380.1	1935	1736	2387.39	54.1539
LOC_Os01g51380.2	1925	1726	490.613	11.1932
LOC_Os01g51390.1	1853	1654	2215	52.7345
LOC_Os01g51400.1	2252	2053	11	0.210989
LOC_Os01g51410.2	3775	3576	207.656	2.28667
LOC_Os01g51410.1	3901	3702	121501	1292.41
LOC_Os01g51420.1	925	726	475	25.764
LOC_Os01g51430.1	1189	990	498	19.8085
LOC_Os01g51440.1	450	251	4	0.627543
LOC_Os01g51450.1	906	707	7	0.389884
LOC_Os01g51460.1	728	529	1	0.0744391
LOC_Os01g51470.1	504	305	0	0
LOC_Os01g51480.1	399	200	0	0
LOC_Os01g51490.1	930	731	2	0.107738
LOC_Os01g51500.1	633	434	0	0
LOC_Os01g51510.1	600	401	0	0
LOC_Os01g51520.1	507	308	0	0
LOC_Os01g51530.1	1196	997	1353	53.4392
