target_id	length	eff_length	est_counts	tpm
LOC_Os03g12236.3	1914	1715	25.0744	0.889308
LOC_Os03g12236.2	2776	2577	71.5472	1.68875
LOC_Os03g12238.1	692	493	150	18.5068
LOC_Os03g12250.1	2657	2458	99	2.44985
LOC_Os03g12260.1	2021	1822	427	14.255
LOC_Os03g12270.1	1229	1030	9	0.531486
LOC_Os03g12280.1	408	209	17	4.94754
LOC_Os03g12290.1	2034	1835	1422.02	47.1365
LOC_Os03g12300.2	2123	1924	1307	41.3197
LOC_Os03g12300.1	2968	2769	1491	32.7523
LOC_Os03g12310.1	1746	1547	0	0
LOC_Os03g12320.3	1476	1277	0	0
LOC_Os03g12320.1	1392	1193	38	1.93745
LOC_Os03g12320.2	1351	1152	0	0
LOC_Os03g12330.1	441	242	0	0
LOC_Os03g12340.1	258	64.9	0	0
LOC_Os03g12350.2	2628	2429	376.682	9.43265
LOC_Os03g12350.1	2697	2498	1040.24	25.3296
LOC_Os03g12350.4	3333	3134	60.0779	1.16601
LOC_Os03g12360.2	3755	3556	58.4151	0.999194
LOC_Os03g12360.1	3552	3353	165.585	3.00382
LOC_Os03g12370.2	1509	1310	18.6576	0.866305
LOC_Os03g12370.3	1667	1468	0	0
LOC_Os03g12370.1	1726	1527	471.342	18.7752
LOC_Os03g12370.4	1713	1514	0	0
LOC_Os03g12380.1	429	230	0	0
LOC_Os03g12390.1	1532	1333	524	23.9105
LOC_Os03g12400.1	309	110.377	0	0
LOC_Os03g12414.1	2600	2401	59	1.49467
LOC_Os03g12414.2	2675	2476	0	0
LOC_Os03g12430.1	1866	1667	128	4.67047
LOC_Os03g12440.1	897	698	1	0.0871427
LOC_Os03g12450.1	4333	4134	533	7.8423
LOC_Os03g12460.1	2480	2281	953	25.4129
LOC_Os03g12470.1	2370	2171	180	5.04312
LOC_Os03g12480.1	1899	1700	0	0
LOC_Os03g12490.1	2292	2093	0	0
LOC_Os03g12500.1	2022	1823	31	1.03434
LOC_Os03g12510.1	803	604	15.7587	1.58697
LOC_Os03g12520.1	1882	1683	13	0.469836
LOC_Os03g12530.1	2203	2004	5080	154.189
LOC_Os03g12540.1	288	90.399	0	0
LOC_Os03g12550.2	4741	4542	1078.53	14.4435
LOC_Os03g12550.1	3020	2821	911.471	19.6529
LOC_Os03g12560.1	1195	996	315	19.237
LOC_Os03g12570.1	5862	5663	6	0.0644453
LOC_Os03g12580.1	390	191	0	0
LOC_Os03g12590.1	3342	3143	2149	41.589
LOC_Os03g12600.1	6036	5837	0	0
LOC_Os03g12610.2	1985	1786	581.666	19.8097
LOC_Os03g12610.1	2533	2334	670.237	17.4668
LOC_Os03g12620.2	2371	2172	20.1075	0.5631
LOC_Os03g12620.1	2383	2184	223.141	6.21459
LOC_Os03g12630.1	693	494	78	9.60405
LOC_Os03g12640.1	291	93.1789	0	0
LOC_Os03g12650.1	324	125.126	1.74912	0.850274
LOC_Os03g12660.1	1950	1751	195	6.77384
LOC_Os03g12670.3	1763	1564	1231.8	47.9058
LOC_Os03g12670.1	1792	1593	5242.24	200.165
LOC_Os03g12670.2	2604	2405	29858	755.147
LOC_Os03g12680.1	1700	1501	36	1.45884
LOC_Os03g12680.2	1555	1356	0	0
LOC_Os03g12690.1	462	263	0	0
LOC_Os03g12700.2	2139	1940	2574.82	80.7295
LOC_Os03g12700.1	1422	1223	2876.18	143.046
LOC_Os03g12710.1	1207	1008	598.997	36.1452
LOC_Os03g12720.1	1087	888	230	15.7544
LOC_Os03g12730.1	3871	3672	14	0.231906
LOC_Os03g12750.1	381	182	54	18.0471
LOC_Os03g12760.1	1354	1155	0	0
LOC_Os03g12780.1	228	45.2489	0	0
LOC_Os03g12790.1	2262	2063	426	12.5602
LOC_Os03g12810.2	2461	2262	456.234	12.2682
LOC_Os03g12810.1	1006	807	770.766	58.0946
LOC_Os03g12815.1	784	585	10	1.03975
LOC_Os03g12820.1	1903	1704	260	9.28091
LOC_Os03g12820.2	1557	1358	0	0
LOC_Os03g12830.1	258	64.9	1	0.937221
LOC_Os03g12840.3	1877	1678	253.891	9.20327
LOC_Os03g12840.2	1780	1581	1148.39	44.182
LOC_Os03g12840.1	2070	1871	2363.72	76.8437
LOC_Os03g12850.1	423	224	0	0
LOC_Os03g12860.1	1102	903	84	5.6582
LOC_Os03g12870.1	687	488	0	0
LOC_Os03g12879.1	1193	994	38	2.32533
LOC_Os03g12890.4	2292	2093	35.1093	1.02033
LOC_Os03g12890.1	2172	1973	0	0
LOC_Os03g12890.3	2188	1989	0	0
LOC_Os03g12890.2	2169	1970	172.809	5.33566
LOC_Os03g12890.5	2592	2393	10.3439	0.262923
LOC_Os03g12900.3	2838	2639	46.2363	1.06569
LOC_Os03g12900.1	2563	2364	37.7245	0.97065
LOC_Os03g12900.5	2596	2397	30.8163	0.781987
LOC_Os03g12900.2	2658	2459	0	0
LOC_Os03g12900.4	3148	2949	192.96	3.97997
LOC_Os03g12910.2	2188	1989	101.721	3.11074
LOC_Os03g12910.1	2174	1975	4756.28	146.483
LOC_Os03g12920.1	552	353	0	0
LOC_Os03g12930.2	1060	861	47.8517	3.3805
LOC_Os03g12930.1	1094	895	244.148	16.5927
LOC_Os03g12940.1	2652	2453	242.565	6.01473
LOC_Os03g12940.2	2646	2447	57.5663	1.43094
LOC_Os03g12940.3	2025	1826	563.869	18.783
LOC_Os03g12945.1	925	726	0	0
LOC_Os03g12950.1	2512	2313	1	0.0262973
LOC_Os03g12960.1	177	25.486	0	0
LOC_Os03g12970.1	234	48.6523	0	0
LOC_Os03g12980.1	255	62.6431	0	0
LOC_Os03g12990.1	838	639	810	77.1029
LOC_Os03g13000.1	1459	1260	319.893	15.4426
LOC_Os03g13000.2	1279	1080	90.1067	5.07481
LOC_Os03g13010.1	2554	2355	1226	31.6655
LOC_Os03g13020.1	762	563	0	0
LOC_Os03g13030.2	1685	1486	134.635	5.51095
LOC_Os03g13030.1	1550	1351	298.365	13.4332
LOC_Os03g13040.1	2129	1930	238	7.50078
LOC_Os03g13050.1	1447	1248	2	0.097477
LOC_Os03g13060.1	831	632	0	0
LOC_Os03g13070.1	798	599	0	0
LOC_Os03g13080.1	1875	1676	2	0.0725843
LOC_Os03g13100.1	2882	2683	842	19.0888
LOC_Os03g13110.1	1731	1532	5.52133	0.219216
LOC_Os03g13120.1	783	584	0	0
LOC_Os03g13130.3	2724	2525	39.7568	0.957715
LOC_Os03g13130.2	2553	2354	0	0
LOC_Os03g13130.1	2598	2399	1.24325	0.0315221
LOC_Os03g13140.1	951	752	6.24134	0.504832
LOC_Os03g13140.2	1066	867	0	0
LOC_Os03g13150.1	510	311	0	0
LOC_Os03g13160.1	994	795	0	0
LOC_Os03g13170.1	912	713	2340.77	199.689
LOC_Os03g13180.1	1361	1162	0	0
LOC_Os03g13190.1	1284	1085	555.729	31.1545
LOC_Os03g13190.2	978	779	28.2708	2.20743
LOC_Os03g13200.1	1440	1241	0	0
LOC_Os03g13210.1	1489	1290	298	14.0512
LOC_Os03g13220.2	1384	1185	45.4498	2.33292
LOC_Os03g13220.1	1276	1077	621.55	35.1032
LOC_Os03g13230.1	2250	2051	2	0.0593131
LOC_Os03g13240.2	2115	1916	78.0266	2.47704
LOC_Os03g13240.1	2142	1943	449.973	14.0864
LOC_Os03g13250.1	2141	1942	194	6.0763
LOC_Os03g13260.1	5847	5648	0	0
LOC_Os03g13274.1	2022	1823	381.527	12.7299
LOC_Os03g13274.3	2068	1869	51.6668	1.68147
LOC_Os03g13274.4	2035	1836	0	0
LOC_Os03g13274.2	2089	1890	51.8064	1.66728
LOC_Os03g13290.1	522	323	1	0.188315
LOC_Os03g13300.1	2149	1950	17.1765	0.53578
LOC_Os03g13310.1	729	530	1	0.114765
LOC_Os03g13320.1	5061	4862	0	0
LOC_Os03g13325.1	657	458	0	0
LOC_Os03g13340.1	1149	950	0	0
LOC_Os03g13350.1	2814	2615	0	0
LOC_Os03g13360.1	627	428	0	0
LOC_Os03g13370.1	2627	2428	187	4.68468
LOC_Os03g13380.1	2589	2390	2494	63.4724
LOC_Os03g13390.2	1492	1293	385	18.1113
LOC_Os03g13400.1	1736	1537	0	0
LOC_Os03g13430.1	1203	1004	1	0.0605833
LOC_Os03g13450.2	1618	1419	17.0153	0.729362
LOC_Os03g13450.1	1559	1360	18.9955	0.849571
LOC_Os03g13460.1	3291	3092	820.106	16.1331
LOC_Os03g13460.2	3715	3516	99.8831	1.72794
LOC_Os03g13470.1	468	269	0	0
LOC_Os03g13480.1	786	587	121	12.5382
LOC_Os03g13490.1	663	464	66	8.65192
LOC_Os03g13500.1	615	416	0	0
LOC_Os03g13510.1	465	266	0	0
LOC_Os03g13520.1	1828	1629	163	6.0863
LOC_Os03g13530.1	357	158.007	0	0
LOC_Os03g13540.1	1899	1700	701.309	25.0927
LOC_Os03g13550.1	2401	2202	97.691	2.69851
LOC_Os03g13560.1	2848	2649	464	10.6542
LOC_Os03g13570.1	1598	1399	6	0.260868
LOC_Os03g13579.1	951	752	1	0.0808852
LOC_Os03g13590.1	2693	2494	971	23.6815
LOC_Os03g13600.1	1337	1138	75.571	4.03924
LOC_Os03g13600.2	1322	1123	118.429	6.41453
LOC_Os03g13614.1	2089	1890	823.577	26.5051
LOC_Os03g13614.3	1989	1790	78.5299	2.66851
LOC_Os03g13614.2	2172	1973	88.8928	2.74048
LOC_Os03g13630.1	435	236	0	0
LOC_Os03g13640.1	591	392	58	8.99971
LOC_Os03g13660.1	363	164.004	0	0
LOC_Os03g13670.1	2004	1805	0	0
LOC_Os03g13680.1	2109	1910	0	0
LOC_Os03g13690.1	879	680	0	0
LOC_Os03g13700.1	4173	3974	0	0
LOC_Os03g13710.1	4965	4766	0	0
LOC_Os03g13720.1	3002	2803	163	3.53713
LOC_Os03g13730.1	1427	1228	1064.86	52.7449
LOC_Os03g13730.2	1028	829	18.1413	1.33107
LOC_Os03g13740.1	1665	1466	8	0.331927
LOC_Os03g13750.1	911	712	763.564	65.2307
LOC_Os03g13750.2	804	605	4.43631	0.446019
LOC_Os03g13760.1	949	750	323	26.1956
LOC_Os03g13760.2	818	619	0	0
LOC_Os03g13770.1	2274	2075	357.772	10.4876
LOC_Os03g13780.1	4935	4736	0	0
LOC_Os03g13790.2	2937	2738	466.847	10.3712
LOC_Os03g13790.1	2917	2718	1531.68	34.2772
LOC_Os03g13800.1	909	710	1401	120.024
LOC_Os03g13810.1	2361	2162	189.291	5.32552
LOC_Os03g13810.3	3344	3145	2372.02	45.8759
LOC_Os03g13810.2	2353	2154	27.0893	0.764961
LOC_Os03g13820.1	4517	4318	475.595	6.69949
LOC_Os03g13820.2	3789	3590	0	0
LOC_Os03g13830.1	2433	2234	51	1.38859
LOC_Os03g13840.2	2014	1815	162.724	5.45333
LOC_Os03g13840.1	1869	1670	566.276	20.6252
LOC_Os03g13850.1	2730	2531	120	2.88387
LOC_Os03g13860.2	1529	1330	11.4133	0.521971
LOC_Os03g13860.1	1561	1362	195.587	8.73472
LOC_Os03g13870.1	1744	1545	3294	129.683
LOC_Os03g13880.1	1677	1478	0	0
LOC_Os03g13890.1	1758	1559	0	0
LOC_Os03g13900.1	5745	5546	0	0
LOC_Os03g13910.1	2826	2627	0	0
LOC_Os03g13920.1	3336	3137	0	0
LOC_Os03g13930.1	2872	2673	38	0.864712
LOC_Os03g13940.1	441	242	0	0
LOC_Os03g13950.1	1017	818	360.873	26.8342
LOC_Os03g13950.2	1103	904	20.3829	1.37147
LOC_Os03g13950.3	897	698	32.8008	2.85835
LOC_Os03g13950.4	791	592	8.9429	0.918847
LOC_Os03g13960.2	1370	1171	180	9.3498
LOC_Os03g13970.1	1625	1426	882.846	37.6576
LOC_Os03g13970.2	1907	1708	1290.15	45.9452
LOC_Os03g13976.3	879	680	27.4919	2.45914
LOC_Os03g13976.1	738	539	4.112	0.464035
LOC_Os03g13976.2	642	443	4.39606	0.603596
LOC_Os03g13984.1	1254	1055	2	0.115309
LOC_Os03g14000.1	2247	2048	471.399	14.0006
LOC_Os03g14000.2	2242	2043	32.6005	0.970606
LOC_Os03g14010.3	2148	1949	0	0
LOC_Os03g14010.1	2036	1837	0.000141492	4.68499e-06
LOC_Os03g14010.2	2021	1822	0.999859	0.0333793
LOC_Os03g14020.1	1324	1125	49.5301	2.67796
LOC_Os03g14020.2	1485	1286	37.4699	1.77226
LOC_Os03g14030.1	2183	1984	12	0.367897
LOC_Os03g14030.2	1493	1294	0	0
LOC_Os03g14040.2	987	788	183.639	14.1751
LOC_Os03g14040.3	1187	988	82.6473	5.08813
LOC_Os03g14040.1	1096	897	1935.71	131.261
LOC_Os03g14050.2	3093	2894	85.5818	1.79874
LOC_Os03g14050.1	1970	1771	345.418	11.8635
LOC_Os03g14060.1	3855	3656	0	0
LOC_Os03g14070.1	219	40.6244	0	0
LOC_Os03g14080.1	2004	1805	0	0
LOC_Os03g14090.1	2324	2125	5	0.143119
LOC_Os03g14100.1	294	95.9882	0	0
LOC_Os03g14110.1	1200	1001	737	44.7837
LOC_Os03g14120.1	2306	2107	7.96765	0.230013
LOC_Os03g14120.3	1889	1690	11.3825	0.409674
LOC_Os03g14120.4	1469	1270	201.34	9.64303
LOC_Os03g14120.2	1908	1709	406.309	14.4611
LOC_Os03g14130.1	1017	818	0	0
LOC_Os03g14140.1	1102	903	0	0
LOC_Os03g14150.1	1315	1116	0	0
LOC_Os03g14160.1	306	107.463	0	0
LOC_Os03g14170.1	2139	1940	239.63	7.5132
LOC_Os03g14180.1	1270	1071	7	0.397553
LOC_Os03g14190.1	405	206	0	0
LOC_Os03g14205.1	1266	1067	30	1.71019
LOC_Os03g14210.1	1762	1563	0	0
LOC_Os03g14220.1	384	185	0	0
LOC_Os03g14230.1	363	164.004	0	0
LOC_Os03g14250.1	4183	3984	197	3.00769
LOC_Os03g14254.1	1018	819	40	2.97073
LOC_Os03g14258.1	693	494	6	0.738773
LOC_Os03g14260.2	5676	5477	0	0
LOC_Os03g14260.1	5783	5584	2442	26.6003
LOC_Os03g14270.1	828	629	1	0.0967021
LOC_Os03g14280.1	1237	1038	1530	89.6563
LOC_Os03g14290.1	2367	2168	572	16.0481
LOC_Os03g14300.1	889	690	23	2.02752
LOC_Os03g14310.1	1671	1472	0	0
LOC_Os03g14320.1	676	477	0	0
LOC_Os03g14334.2	1054	855	17.4615	1.24223
LOC_Os03g14334.1	1669	1470	84.5385	3.49803
LOC_Os03g14349.1	3315	3116	8.55558	0.167009
LOC_Os03g14370.2	1934	1735	83.5048	2.92751
LOC_Os03g14370.1	2151	1952	14.4952	0.451681
LOC_Os03g14380.1	3304	3105	1353	26.5047
LOC_Os03g14390.1	438	239	0	0
LOC_Os03g14400.1	1787	1588	308	11.7974
LOC_Os03g14410.1	2541	2342	1	0.0259717
LOC_Os03g14420.1	1708	1509	28	1.12864
LOC_Os03g14430.1	441	242	0	0
LOC_Os03g14440.1	647	448	0	0
LOC_Os03g14450.2	1416	1217	1073.63	53.6601
LOC_Os03g14450.1	1813	1614	1264.37	47.6493
LOC_Os03g14460.1	626	427	0	0
LOC_Os03g14470.1	1368	1169	0	0
LOC_Os03g14480.1	273	77.0504	1	0.789426
LOC_Os03g14490.1	2283	2084	0	0
LOC_Os03g14500.1	1813	1614	73	2.7511
LOC_Os03g14510.2	1116	917	1102.82	73.1513
LOC_Os03g14510.1	1119	920	189.18	12.5076
LOC_Os03g14520.1	1316	1117	422	22.9798
LOC_Os03g14530.1	753	554	241	26.4602
LOC_Os03g14540.1	2117	1918	239	7.57942
LOC_Os03g14550.1	306	107.463	0	0
LOC_Os03g14560.1	1500	1301	0	0
LOC_Os03g14570.2	1056	857	20.0743	1.42477
LOC_Os03g14570.1	914	715	876.926	74.6008
LOC_Os03g14580.1	1256	1057	222	12.7751
LOC_Os03g14590.3	3461	3262	1006.44	18.7668
LOC_Os03g14590.2	2210	2011	410.383	12.4126
LOC_Os03g14590.1	1729	1530	1232.18	48.9856
LOC_Os03g14600.1	2652	2453	5.59853	0.138823
LOC_Os03g14610.1	1564	1365	7	0.311926
LOC_Os03g14615.1	1290	1091	0	0
LOC_Os03g14630.1	714	515	8	0.944864
LOC_Os03g14642.1	891	692	14	1.23058
LOC_Os03g14654.1	938	739	207	17.0378
LOC_Os03g14669.1	1380	1181	1799.03	92.6563
LOC_Os03g14669.2	2532	2333	5262.97	137.215
LOC_Os03g14690.1	3029	2830	2529	54.3562
LOC_Os03g14700.1	1815	1616	3	0.112919
LOC_Os03g14710.1	2043	1844	8	0.263886
LOC_Os03g14720.1	3496	3297	167	3.08095
LOC_Os03g14730.1	1718	1519	382	15.2965
LOC_Os03g14750.1	2295	2096	0	0
LOC_Os03g14760.1	2934	2735	0	0
LOC_Os03g14770.1	2361	2162	1	0.028134
LOC_Os03g14780.1	252	60.4487	0	0
LOC_Os03g14790.1	3007	2808	0	0
LOC_Os03g14800.3	2077	1878	97.9685	3.17305
LOC_Os03g14800.1	2247	2048	0	0
LOC_Os03g14800.4	2363	2164	663.061	18.6373
LOC_Os03g14800.6	1587	1388	25.2041	1.10451
LOC_Os03g14800.5	1543	1344	5.76641	0.260971
LOC_Os03g14810.1	309	110.377	0	0
LOC_Os03g14820.1	741	542	0	0
LOC_Os03g14840.1	1792	1593	1	0.0381831
LOC_Os03g14850.1	1341	1142	172.615	9.1939
LOC_Os03g14860.1	1287	1088	357	19.9584
LOC_Os03g14880.1	2045	1846	39	1.28505
LOC_Os03g14890.1	1292	1093	182.194	10.1391
LOC_Os03g14890.2	2353	2154	36.8063	1.03935
LOC_Os03g14900.1	3206	3007	72	1.45642
LOC_Os03g14910.1	1315	1116	171.701	9.35828
LOC_Os03g14915.1	1138	939	805	52.1455
LOC_Os03g14920.1	717	518	10	1.17424
LOC_Os03g14930.1	1398	1199	0	0
LOC_Os03g14940.1	858	659	1.53303	0.141498
LOC_Os03g14950.1	2103	1904	102	3.25852
LOC_Os03g14980.2	4255	4056	459.103	6.88491
LOC_Os03g14980.1	4170	3971	8306.9	127.241
LOC_Os03g14990.1	1632	1433	2193	93.0849
LOC_Os03g15000.1	2172	1973	1484.79	45.7746
LOC_Os03g15000.2	2049	1850	1.21159	0.0398357
LOC_Os03g15010.1	3287	3088	1253	24.6809
LOC_Os03g15020.3	3547	3348	86.7364	1.5758
LOC_Os03g15020.1	3542	3343	2089.26	38.014
LOC_Os03g15020.2	3610	3411	0	0
LOC_Os03g15033.1	1482	1283	638	30.2469
LOC_Os03g15040.2	3449	3250	390.78	7.31368
LOC_Os03g15040.1	3441	3242	1658.22	31.1111
LOC_Os03g15050.1	2670	2471	128.624	3.16619
LOC_Os03g15050.2	2483	2284	1909.23	50.845
LOC_Os03g15050.4	2001	1802	1713.15	57.8265
LOC_Os03g15060.1	396	197	0	0
LOC_Os03g15070.1	690	491	0	0
LOC_Os03g15080.2	988	789	0	0
LOC_Os03g15080.1	899	700	12	1.04273
LOC_Os03g15090.1	636	437	0	0
LOC_Os03g15100.1	849	650	0	0
LOC_Os03g15110.1	853	654	777.94	72.3527
LOC_Os03g15120.1	2075	1876	285	9.24057
LOC_Os03g15130.1	309	110.377	0	0
LOC_Os03g15140.1	4353	4154	1.32733	0.0194357
LOC_Os03g15150.1	594	395	0	0
LOC_Os03g15160.1	5373	5174	0	0
LOC_Os03g15170.1	1053	854	0	0
LOC_Os03g15180.1	2106	1907	2.47942	0.0790835
LOC_Os03g15190.1	1026	827	7.31612	0.538099
LOC_Os03g15200.1	201	32.9673	0	0
LOC_Os03g15210.1	570	371	0	0
LOC_Os03g15220.1	1017	818	0	0
LOC_Os03g15230.1	2103	1904	187	5.97395
LOC_Os03g15240.1	279	82.267	22	16.2661
LOC_Os03g15250.1	3936	3737	86	1.39979
LOC_Os03g15260.1	621	422	0	0
LOC_Os03g15270.1	1703	1504	116	4.69134
LOC_Os03g15280.1	216	39.2062	0	0
LOC_Os03g15290.1	1632	1433	3.67328	0.155918
LOC_Os03g15300.1	474	275	0	0
LOC_Os03g15310.1	492	293	1.30856	0.271652
LOC_Os03g15320.1	1886	1687	0	0
LOC_Os03g15330.1	477	278	4	0.875189
LOC_Os03g15340.1	768	569	1	0.106899
LOC_Os03g15350.1	2476	2277	863	23.0534
LOC_Os03g15360.1	1077	878	3	0.207832
LOC_Os03g15370.2	436	237	0	0
LOC_Os03g15370.1	1113	914	1	0.0665488
LOC_Os03g15380.1	999	800	19	1.44461
LOC_Os03g15390.1	2371	2172	368	10.3056
LOC_Os03g15400.1	822	623	0	0
LOC_Os03g15410.1	3628	3429	307	5.44575
LOC_Os03g15420.1	2418	2219	0	0
LOC_Os03g15430.2	2456	2257	265.973	7.1679
LOC_Os03g15430.1	2447	2248	114.027	3.08531
LOC_Os03g15440.1	1655	1456	0	0
LOC_Os03g15450.1	3990	3791	0	0
LOC_Os03g15460.1	912	713	160	13.6495
LOC_Os03g15470.1	696	497	0	0
LOC_Os03g15480.1	1211	1012	1952	117.324
LOC_Os03g15490.1	390	191	0	0
LOC_Os03g15500.1	774	575	0	0
LOC_Os03g15510.1	3096	2897	0	0
LOC_Os03g15520.1	5898	5699	0	0
LOC_Os03g15530.1	2162	1963	328	10.1634
LOC_Os03g15540.1	2243	2044	642	19.1047
LOC_Os03g15550.1	2488	2289	2	0.053146
LOC_Os03g15560.1	1443	1244	290	14.1796
LOC_Os03g15570.1	2660	2461	648	16.0159
LOC_Os03g15580.1	4217	4018	604	9.14352
LOC_Os03g15590.1	684	485	496	62.2052
LOC_Os03g15600.1	4170	3971	1894.41	29.0175
LOC_Os03g15610.1	2871	2672	0	0
LOC_Os03g15620.1	5757	5558	0	0
LOC_Os03g15630.1	1159	960	55	3.4848
LOC_Os03g15640.1	180	26.2793	0	0
LOC_Os03g15650.3	2555	2356	59.715	1.54168
LOC_Os03g15650.1	2218	2019	497.967	15.002
LOC_Os03g15650.2	3137	2938	92.3184	1.91127
LOC_Os03g15660.1	1135	936	0	0
LOC_Os03g15670.1	339	140.036	0	0
LOC_Os03g15680.1	1728	1529	1	0.0397813
LOC_Os03g15690.1	1831	1632	521.035	19.4193
LOC_Os03g15690.2	1906	1707	18.9649	0.675779
LOC_Os03g15700.1	1336	1137	589	31.5095
LOC_Os03g15710.1	1806	1607	0	0
LOC_Os03g15720.2	743	544	500.447	55.9559
LOC_Os03g15720.1	795	596	30.5525	3.11808
LOC_Os03g15730.1	1357	1158	739	38.817
LOC_Os03g15730.2	1471	1272	0	0
LOC_Os03g15740.1	3227	3028	2660	53.4333
LOC_Os03g15750.1	1855	1656	138	5.0688
LOC_Os03g15760.1	894	695	0	0
LOC_Os03g15770.1	3059	2860	166.161	3.53385
LOC_Os03g15770.3	2664	2465	113.407	2.79841
LOC_Os03g15770.2	2481	2282	211.432	5.63562
LOC_Os03g15780.4	2140	1941	456.319	14.2998
LOC_Os03g15780.1	2795	2596	142.681	3.34309
LOC_Os03g15780.2	2762	2563	0	0
LOC_Os03g15780.5	2784	2585	1.16307e-08	2.73672e-10
LOC_Os03g15790.1	2020	1821	2	0.0668046
LOC_Os03g15800.1	1761	1562	290	11.2929
LOC_Os03g15810.1	3009	2810	17	0.367984
LOC_Os03g15820.1	339	140.036	1	0.434356
LOC_Os03g15830.1	1539	1340	0	0
LOC_Os03g15840.1	2058	1859	2897	94.7885
LOC_Os03g15850.1	1490	1291	98	4.61728
LOC_Os03g15860.1	1562	1363	283	12.6292
LOC_Os03g15870.1	1313	1114	1955	106.745
LOC_Os03g15880.1	3345	3146	0	0
LOC_Os03g15880.5	3368	3169	0	0
LOC_Os03g15880.3	3288	3089	2.78758e-05	5.48904e-07
LOC_Os03g15880.2	3265	3066	0.0899275	0.00178405
LOC_Os03g15880.4	3238	3039	1277.91	25.5774
LOC_Os03g15890.3	1827	1628	1474.28	55.0824
LOC_Os03g15890.1	1464	1265	1158.95	55.7263
LOC_Os03g15890.2	1449	1250	41.7691	2.03251
LOC_Os03g15900.2	3764	3565	2202	37.5703
LOC_Os03g15910.1	1767	1568	51.0631	1.98083
LOC_Os03g15920.3	1667	1468	0	0
LOC_Os03g15920.1	1476	1277	180.348	8.59027
LOC_Os03g15920.2	1561	1362	117.589	5.25142
LOC_Os03g15930.1	954	755	252.138	20.3132
LOC_Os03g15930.3	1174	975	247.618	15.4477
LOC_Os03g15930.2	946	747	92.9339	7.56729
LOC_Os03g15940.1	1066	867	151	10.5936
LOC_Os03g15950.1	1928	1729	561	19.7358
LOC_Os03g15960.2	993	794	0	0
LOC_Os03g15960.1	1035	836	165.716	12.0572
LOC_Os03g15970.1	1560	1361	2.38571	0.106622
LOC_Os03g15980.1	405	206	0	0
LOC_Os03g15990.1	771	572	0	0
LOC_Os03g16000.1	2133	1934	527	16.5745
LOC_Os03g16010.1	2623	2424	951	23.8635
LOC_Os03g16020.1	465	266	24.7587	5.66151
LOC_Os03g16030.1	980	781	41.9864	3.26997
LOC_Os03g16040.1	480	281	20.5388	4.44585
LOC_Os03g16050.1	1497	1298	9013	422.359
LOC_Os03g16060.1	1745	1546	337	13.2589
LOC_Os03g16070.3	3849	3650	12.2008	0.203321
LOC_Os03g16070.1	3747	3548	35.9911	0.617018
LOC_Os03g16070.2	3360	3161	484.808	9.32893
LOC_Os03g16080.2	1678	1479	0	0
LOC_Os03g16080.1	1728	1529	396	15.7534
LOC_Os03g16090.1	1963	1764	112.692	3.88582
LOC_Os03g16090.2	1802	1603	143.308	5.43779
LOC_Os03g16100.1	258	64.9	1.07531	1.0078
LOC_Os03g16110.1	1572	1373	362.294	16.0501
LOC_Os03g16110.2	1767	1568	3064.04	118.86
LOC_Os03g16110.3	1854	1655	124.669	4.58193
LOC_Os03g16120.1	1819	1620	802.237	30.1213
LOC_Os03g16120.4	1898	1699	18.0978	0.647917
LOC_Os03g16120.2	1810	1611	41.1845	1.55498
LOC_Os03g16120.5	1939	1740	0	0
LOC_Os03g16120.3	1857	1658	127.481	4.67677
LOC_Os03g16130.1	2696	2497	1282.88	31.2502
LOC_Os03g16130.6	2708	2509	100.841	2.44469
LOC_Os03g16130.3	2735	2536	367.372	8.81136
LOC_Os03g16130.5	1010	811	111.77	8.38283
LOC_Os03g16130.4	2854	2655	130.141	2.9815
LOC_Os03g16130.2	2768	2569	6.87644e-08	1.62812e-09
LOC_Os03g16140.3	2223	2024	224.708	6.75296
LOC_Os03g16140.1	2008	1809	1087.29	36.5591
LOC_Os03g16140.4	2027	1828	45.6304	1.51833
LOC_Os03g16140.2	1996	1797	603.367	20.423
LOC_Os03g16150.2	1527	1328	51.5878	2.36285
LOC_Os03g16150.1	1789	1590	36.4122	1.39295
LOC_Os03g16150.3	1749	1550	0	0
LOC_Os03g16160.1	330	131.078	0	0
LOC_Os03g16170.2	1872	1673	18.4908	0.672274
LOC_Os03g16170.1	1719	1520	115.509	4.62232
LOC_Os03g16180.1	1263	1064	0	0
LOC_Os03g16190.1	525	326	0.399224	0.0744879
LOC_Os03g16200.1	183	27.1095	0	0
LOC_Os03g16210.1	1216	1017	616.047	36.8451
LOC_Os03g16210.2	935	736	16.9534	1.40109
LOC_Os03g16220.1	1330	1131	133.113	7.15887
LOC_Os03g16220.6	1302	1103	122.333	6.74613
LOC_Os03g16220.3	2011	1812	217.218	7.29162
LOC_Os03g16220.2	1420	1221	0	0
LOC_Os03g16220.5	2126	1927	122.852	3.87781
LOC_Os03g16220.4	1143	944	122.484	7.89213
LOC_Os03g16230.1	1402	1203	314.123	15.8826
LOC_Os03g16230.2	1398	1199	696.877	35.3528
LOC_Os03g16250.1	516	317	17.0568	3.27285
LOC_Os03g16260.1	1909	1710	0	0
LOC_Os03g16270.1	585	386	5	0.787897
LOC_Os03g16280.1	1317	1118	0	0
LOC_Os03g16290.1	1012	813	2	0.149633
LOC_Os03g16300.1	3432	3233	15.8253	0.297737
